cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
415,11,0,106,39315,1400,270,20,-6950,30,0,-130,
425,11,0,110,40347,1600,120,-260,-9090,30,0,-230,
435,11,0,91,41350,1300,110,-190,-11570,30,0,-350,
445,11,0,117,42680,500,-120,120,-13500,30,0,-500,
455,11,0,93,43727,-300,280,350,-12450,30,0,-640,
465,11,0,122,44764,-900,-520,300,-10300,30,0,-760,
475,11,0,87,45672,-900,-180,-170,-8340,40,10,-860,
485,11,0,85,46571,-1500,-450,-30,-6280,40,0,-940,
495,11,0,77,47452,-1300,-190,60,-3780,30,10,-990,
505,11,0,85,48194,-900,160,-10,-250,30,0,-1000,
515,11,0,59,49141,100,110,-40,1700,30,0,-980,
525,11,0,94,49992,600,720,0,870,40,0,-970,
535,11,0,85,50790,700,-300,-290,-470,30,0,-970,
545,11,0,94,52003,100,-500,200,-2030,30,0,-990,
555,11,0,89,52964,-100,10,-360,-1910,30,0,-1020,
565,11,0,104,53944,-500,950,270,-720,30,0,-1030,
575,11,0,99,54912,-600,140,-220,660,40,0,-1030,
585,11,0,111,55921,-200,-780,-110,1790,40,0,-1010,
595,11,0,96,56944,0,-300,-20,1760,30,0,-990,
605,11,0,102,58007,300,160,260,1150,30,0,-980,
615,11,0,108,59159,600,190,310,-480,30,0,-970,
625,11,0,114,60233,1100,420,-20,-1620,40,0,-990,
635,11,2,109,61456,1100,-330,-640,-4570,40,0,-1030,
645,11,0,107,62616,1200,480,-210,-7070,40,0,-1100,
655,11,0,98,64006,1100,-300,-580,-10220,40,0,-1210,
665,11,0,110,65009,500,-550,-450,-10020,40,0,-1320,
675,11,0,89,66038,500,-20,410,-10040,40,0,-1440,
685,11,0,91,67134,-100,-270,290,-9960,40,0,-1550,
695,11,0,117,68151,-200,30,130,-10970,50,0,-1670,
705,11,0,91,69125,-400,-1560,-200,-9470,40,0,-1780,
715,11,0,103,70124,200,-320,400,-8000,40,0,-1880,
725,11,0,124,71139,400,1330,470,-7160,50,0,-1960,
735,11,0,85,71958,0,1060,-10,-8010,50,0,-2050,
745,11,0,96,72822,-100,710,-720,-8820,60,0,-2150,
755,11,0,79,73752,-400,50,-280,-8400,50,0,-2240,
765,11,0,98,74713,-400,-210,-350,-6370,50,-10,-2320,
775,11,0,65,75626,-100,-610,150,-4300,50,-10,-2370,
785,11,0,100,76560,1100,490,-140,-4140,50,-10,-2420,
795,11,0,71,77439,1200,-720,-100,-5790,60,-10,-2470,
805,11,0,77,78333,600,-1000,10,-6680,60,-10,-2550,
815,11,0,105,79398,-100,-350,-50,-7150,50,-10,-2630,
825,11,0,76,80400,-600,1030,-300,-5970,60,-10,-2700,
835,11,0,74,81191,-1200,430,-120,-4340,60,-10,-2750,
845,11,0,70,82341,-1600,760,-200,-1170,60,-10,-2770,
855,11,0,77,83091,-1300,-160,110,1770,60,-10,-2760,
865,11,0,74,83862,-900,-400,10,3900,60,-10,-2720,
875,11,0,86,84724,-200,-300,-200,4940,60,-10,-2670,
885,11,2,93,85609,-100,280,120,4160,60,-10,-2620,
895,11,0,96,86539,-100,210,-50,3400,60,-10,-2580,
905,11,0,102,87511,-500,400,90,4160,60,-10,-2530,
915,11,2,95,88671,-900,470,-10,5080,60,-10,-2480,
925,11,0,88,89692,-1000,450,40,7560,70,-10,-2400,
935,11,0,96,90723,-900,-30,-290,10310,70,-10,-2290,
945,11,2,101,92090,-200,-280,-50,11390,60,-10,-2160,
955,11,0,101,93146,-100,380,200,10930,60,-10,-2040,
965,11,0,93,94160,400,760,570,8670,70,-10,-1930,
975,11,0,98,95040,-400,370,60,7930,70,-10,-1850,
985,11,0,97,95997,-500,-270,350,8800,70,-10,-1750,
995,11,0,101,96932,-600,-110,-300,9290,60,-10,-1650,
1005,11,0,94,97890,-800,550,-170,9360,60,-10,-1550,
1015,11,0,95,98788,-500,20,140,10200,60,-10,-1430,
1025,11,0,101,99704,100,240,-50,10230,70,-10,-1320,
1035,11,2,88,100657,1200,60,-240,8630,70,-10,-1210,
1045,11,0,54,101663,2000,20,450,5440,70,0,-1140,
1055,11,2,59,102228,2000,800,170,2140,80,0,-1110,
1065,11,0,40,102744,2000,-530,-50,1050,80,0,-1100,
1075,11,0,38,103262,2100,-30,320,-1240,80,0,-1100,
1085,11,0,51,103828,1900,50,-230,-3330,80,-10,-1140,
1095,11,0,87,104538,900,20,-370,-6080,80,-10,-1200,
1105,11,0,59,105162,-100,-860,10,-6740,70,-10,-1270,
1115,11,0,62,105785,-800,80,-260,-5530,70,-10,-1340,
1125,11,0,82,106463,-900,300,0,-3060,70,-10,-1380,
1135,11,0,71,107139,-900,-90,170,-310,70,-10,-1390,
1145,11,0,68,108079,-100,90,-190,640,80,-10,-1380,
1155,11,0,87,108862,1100,460,-60,10,70,-10,-1380,
1165,11,0,66,109569,1600,670,20,-1950,80,-10,-1390,
1175,11,0,73,110334,2000,650,100,-4190,80,-10,-1430,
1185,11,0,40,110979,2000,-90,-170,-5580,90,-10,-1490,
1195,11,0,69,111558,1200,-940,-70,-7800,90,-10,-1570,
1205,11,0,84,112341,-100,230,-120,-9910,80,-20,-1680,
1215,11,0,76,113146,-900,860,-220,-8090,80,-20,-1780,
1225,11,0,57,113737,-2300,-760,100,-5610,80,-20,-1850,
1235,11,0,59,114435,-2600,890,30,-2980,90,-20,-1880,
1245,11,0,59,114892,-2800,-430,-100,-2180,90,-20,-1910,
1255,11,0,55,115371,-2700,-900,70,240,80,-20,-1910,
1265,11,0,39,115822,-2000,-380,-150,2400,70,-20,-1890,
1275,11,0,65,116337,-900,740,-170,4910,80,-20,-1850,
1285,11,0,50,116893,100,860,0,5710,80,-20,-1780,
1295,11,0,57,117494,1200,-300,480,4180,70,-20,-1730,
1305,11,0,48,118103,2000,-170,-140,1320,70,-20,-1700,
1315,11,0,55,118611,2000,1110,-100,-740,80,-20,-1700,
1325,11,0,65,119320,2000,-520,220,-2180,80,-20,-1720,
1335,11,0,57,119856,1600,-630,-10,-4140,80,-20,-1760,
1345,11,0,75,120537,500,10,-260,-6040,80,-20,-1830,
1355,11,0,57,121273,-900,560,-160,-6040,80,-20,-1890,
1365,11,0,65,121943,-1600,80,-210,-3220,80,-20,-1940,
1375,11,0,58,122614,-2300,470,-70,-960,80,-20,-1960,
1385,11,0,62,123196,-1900,110,220,1850,80,-10,-1950,
1395,11,0,59,123807,-1000,260,-10,4620,80,-10,-1900,
1405,11,0,60,124482,0,770,-220,5300,80,-20,-1840,
1415,11,0,73,125222,900,-10,500,3660,80,-10,-1790,
1425,11,0,76,126097,1200,410,-20,300,90,-10,-1780,
1435,11,0,79,126981,1100,-80,30,-1690,90,-10,-1800,
1445,11,0,91,127893,300,-930,-20,-4190,80,-10,-1840,
1455,11,0,76,128833,-500,430,-280,-4180,90,-20,-1880,
1465,11,0,85,129744,-1500,70,310,-2380,90,-20,-1910,
1475,11,0,94,130627,-2700,-30,-180,-2660,90,-20,-1940,
1485,11,0,84,131452,-2600,-320,240,-2080,80,-20,-1970,
1495,11,0,69,132191,-2800,290,40,100,80,-20,-1970,
1505,11,0,62,132837,-2700,770,-300,1700,90,-20,-1960,
1515,11,0,62,133576,-2000,600,-170,3650,90,-20,-1920,
1525,11,0,82,134248,-1000,130,350,4750,90,-20,-1880,
1535,11,0,70,134984,0,-530,-310,6090,80,-20,-1810,
1545,11,0,77,135745,1200,-890,-300,4170,70,-20,-1760,
1555,11,0,77,136466,1500,-430,120,1410,60,-20,-1730,
1565,11,0,56,137067,1800,650,-30,-450,70,-20,-1730,
1575,11,0,50,137706,1400,1400,-100,-2770,80,-20,-1750,
1585,11,0,86,138537,800,1800,360,-5030,100,-20,-1810,
1595,11,0,122,139670,-200,-1200,-380,-5390,90,-20,-1870,
1605,11,0,78,140658,-900,-1110,300,-2830,90,-20,-1910,
1615,11,0,84,141669,-1600,-700,140,620,80,-20,-1910,
1625,11,0,79,142521,-2700,-200,-250,520,80,-20,-1910,
1635,11,0,67,143280,-900,320,-250,1630,90,-20,-1900,
1645,11,0,86,144138,-100,-200,20,3660,90,-20,-1860,
1655,11,0,87,145037,100,-700,-140,3210,80,-30,-1820,
1665,11,0,103,145963,600,-210,350,1350,80,-20,-1800,
1675,11,0,105,146968,700,730,230,-90,80,-20,-1800,
1685,11,0,104,147937,400,730,530,-1360,90,-20,-1810,
1695,11,2,114,148974,100,-220,-170,-1900,90,-20,-1830,
1705,11,0,106,150230,-100,1060,-30,-1530,100,-20,-1850,
1715,11,0,92,151208,-500,840,-210,-1170,110,-20,-1860,
1725,11,0,114,152504,-500,-830,-270,570,100,-20,-1860,
1735,11,0,111,153759,-500,570,-150,1670,100,-20,-1850,
1745,11,0,77,154838,-100,1850,-210,610,120,-20,-1840,
1755,11,0,110,155909,100,160,-50,870,120,-20,-1830,
1765,11,0,115,156973,0,-1120,150,410,110,-20,-1820,
1775,11,0,106,158041,100,-690,-160,370,100,-20,-1820,
1785,11,0,110,159126,100,380,80,140,110,-20,-1820,
1795,11,0,122,160228,0,-260,260,-140,110,-20,-1820,
1805,11,0,107,161605,100,-160,-360,-510,100,-20,-1820,
1815,11,0,111,162718,-100,30,100,-670,100,-20,-1830,
1825,11,0,103,163830,0,300,310,-450,100,-20,-1840,
1835,11,0,112,164968,100,-420,-200,-880,90,-20,-1840,
1845,11,0,111,166114,100,-270,190,-340,100,-20,-1850,
1855,11,0,118,167281,-100,-330,-120,-320,100,-20,-1850,
1865,11,0,109,168521,-100,530,240,-220,90,-20,-1860,
1875,11,2,115,169855,300,1120,-590,-110,110,-20,-1860,
1885,11,0,72,170935,1200,-40,-250,-1460,110,-20,-1870,
1895,11,0,106,172450,1300,670,0,-4100,110,-20,-1910,
1905,11,0,109,173520,1700,210,-160,-5330,110,-20,-1970,
1915,11,0,99,174544,1400,490,-300,-8540,110,-30,-2050,
1925,11,0,107,175551,1100,-660,-340,-9490,110,-30,-2160,
1935,11,0,101,176628,400,-1490,-360,-11410,100,-30,-2280,
1945,11,0,115,177784,-400,-1000,80,-10250,100,-30,-2400,
1955,11,0,94,178775,-500,-1040,420,-8900,100,-30,-2510,
1965,11,0,124,179820,-600,620,-430,-7780,110,-30,-2600,
1975,11,0,117,180889,-600,1020,-450,-5770,100,-40,-2670,
1985,11,0,80,182104,-100,1510,-40,-3320,110,-40,-2710,
1995,11,0,86,183110,-100,-350,20,-3840,100,-40,-2750,
2005,11,0,82,184104,-100,-1080,160,-2630,100,-40,-2790,
2015,11,0,97,185100,0,1200,-40,-1970,110,-40,-2810,
2025,11,0,89,185951,100,790,-320,-2030,110,-30,-2830,
2035,11,2,88,186847,0,-590,110,-2550,110,-30,-2860,
2045,11,0,91,187813,100,-860,260,-2600,100,-30,-2890,
2055,11,2,113,188843,0,300,-190,-2470,110,-40,-2920,
2065,11,0,95,189967,100,530,560,-2080,110,-30,-2940,
2075,11,0,104,191228,0,1110,250,-2700,120,-30,-2970,
2085,11,0,111,192306,400,-1090,190,-2830,110,-20,-3000,
2095,11,0,100,193338,500,-870,180,-4240,100,-20,-3040,
2105,11,0,115,194410,600,-380,130,-4400,100,-20,-3090,
2115,11,0,122,195507,1100,850,160,-5740,110,-20,-3150,
2125,11,0,104,196522,600,710,-220,-7230,110,-20,-3230,
2135,11,0,97,197640,200,190,-20,-7320,120,-20,-3310,
2145,11,0,98,198814,-100,-930,140,-7770,110,-20,-3400,
2155,11,0,105,199864,-800,0,-90,-5980,110,-20,-3470,
2165,11,0,76,200798,-900,260,-40,-4770,110,-20,-3530,
2175,11,0,101,202185,-400,840,170,-1250,120,-20,-3540,
2185,11,0,104,203302,-100,-880,70,-650,110,-20,-3550,
2195,11,0,101,204450,100,-570,-150,-1140,110,-20,-3560,
2205,11,0,106,205574,200,140,190,-1060,110,-20,-3580,
2215,11,0,106,206602,100,-170,30,-1760,110,-20,-3600,
2225,11,0,106,207647,100,400,-10,-2000,110,-20,-3620,
2235,11,0,112,208722,0,480,140,-1860,110,-20,-3640,
2245,11,0,122,209853,-100,-240,-40,-1600,110,-20,-3660,
2255,11,0,104,211048,-100,-10,680,-1290,110,-20,-3670,
2265,11,0,114,212545,-100,-170,70,-1190,110,-20,-3690,
2275,11,0,115,213814,-100,-570,-70,-570,110,-20,-3700,
2285,11,0,113,214966,-100,540,120,-770,120,-20,-3700,
2295,11,0,114,216034,100,-430,-300,-820,110,-20,-3710,
2305,11,0,113,217111,-100,-80,0,-530,110,-20,-3720,
2315,11,0,116,218211,0,-340,420,-60,100,-20,-3720,
2325,11,0,115,219310,0,-170,90,-470,100,-10,-3730,
2335,11,0,110,220429,0,-670,100,-330,100,-10,-3730,
2345,11,0,107,221544,0,-50,-310,-40,100,-10,-3730,
2355,11,0,111,223119,0,660,150,-220,100,-10,-3740,
2365,11,0,109,224261,100,0,50,-140,100,-10,-3740,
2375,11,0,113,225419,100,190,10,-320,100,-10,-3740,
2385,11,0,113,226581,100,-180,480,-70,100,-10,-3740,
2395,11,0,122,227775,0,140,-180,-290,100,-10,-3750,
2405,11,0,116,229123,-100,980,-410,-70,110,-10,-3750,
2415,11,1,115,230379,0,720,-10,-40,120,-10,-3750,
2425,11,0,113,231549,100,420,-240,-370,120,-10,-3750,
2435,11,0,106,232885,0,390,180,-260,120,-10,-3750,
2445,11,0,114,234211,0,210,-10,-290,120,-20,-3760,
2455,11,0,106,235676,-100,-240,-60,-360,120,-20,-3760,
2465,11,0,110,236825,-100,70,420,0,110,-10,-3760,
2475,11,0,116,237983,-100,50,-290,150,110,-10,-3760,
2485,11,0,113,239139,0,30,310,500,120,-10,-3750,
2495,11,0,118,240319,-100,170,130,480,120,-10,-3750,
2505,11,0,110,241591,-100,0,70,330,110,-10,-3750,
2515,11,0,116,242861,0,630,0,330,120,-10,-3740,
2525,11,0,122,244203,0,-440,20,-90,120,-10,-3740,
2535,11,0,114,245520,0,-490,-340,110,120,-10,-3740,
2545,11,0,113,246831,0,-140,-20,50,110,-10,-3740,
2555,11,0,115,248269,100,130,290,10,110,-10,-3740,
2565,11,0,119,249386,0,-800,400,40,110,-10,-3740,
2575,11,0,116,250500,100,-560,-640,-250,100,-10,-3740,
2585,11,0,116,251627,0,-30,-100,-70,100,-10,-3740,
2595,11,0,118,252774,100,90,-190,-130,110,-10,-3740,
2605,11,0,119,253919,100,-350,130,-300,100,-10,-3740,
2615,11,0,114,255072,0,-360,-210,-10,100,-10,-3740,
2625,11,0,116,256237,0,220,-140,-70,110,-10,-3740,
2635,11,0,112,257414,0,200,-10,-140,110,-10,-3740,
2645,11,0,123,258912,0,140,-190,-280,110,-10,-3740,
2655,11,0,127,260140,0,190,-300,-110,110,-10,-3750,
2665,11,0,121,261381,100,470,390,-220,110,-10,-3750,
2675,11,0,122,262796,0,860,90,-100,120,-10,-3750,
2685,11,0,127,264045,-100,-470,340,-310,110,-10,-3750,
2695,11,0,118,265336,-100,60,170,10,110,-10,-3750,
2705,11,0,123,266724,-100,-330,-50,290,110,-10,-3750,
2715,11,0,115,267998,-100,60,-390,220,110,-10,-3750,
2725,11,0,114,269260,0,220,-240,170,110,-10,-3740,
2735,11,0,111,270524,0,420,290,70,110,-10,-3740,
2745,11,0,112,272125,0,500,-580,240,120,-10,-3740,
2755,11,0,114,273292,0,430,50,20,120,-10,-3740,
2765,101,0,87,274264,0,1070,-50,150,120,-10,-3740,
2775,101,0,85,275052,0,870,-20,-60,130,-10,-3740,
2785,101,0,64,275800,0,-720,80,-200,130,-10,-3740,
2795,101,0,65,276595,0,-130,-90,-360,130,-10,-3740,
2805,101,0,57,277269,0,270,-30,-580,130,-10,-3750,
2815,101,0,51,277818,-100,-710,110,-680,120,-10,-3760,
2825,101,0,44,278314,-100,-230,-140,-280,120,-10,-3760,
2835,101,0,39,278786,-100,-360,140,830,120,-10,-3750,
2845,101,0,38,279364,0,-200,0,520,110,-10,-3750,
2855,101,0,32,279784,0,-280,140,350,110,-10,-3740,
2865,101,0,24,280180,0,-30,-110,280,110,-10,-3740,
2875,101,0,33,280569,100,-530,-10,-90,110,-10,-3740,
2885,101,0,28,280933,100,-350,80,-570,110,-10,-3740,
2895,101,0,29,281280,100,20,-90,-860,110,-10,-3750,
2905,101,0,25,281613,0,230,140,-1400,110,-10,-3770,
2915,101,0,29,281942,0,90,-20,-1290,110,-10,-3780,
2925,101,0,28,282267,-100,-450,90,-1820,110,-10,-3800,
2935,101,0,31,282635,-100,-300,30,-1190,110,-10,-3820,
2945,101,0,25,282932,-100,390,-40,-320,110,-10,-3820,
2955,101,0,21,283209,0,-350,-20,-230,110,-10,-3820,
2965,101,0,28,283491,0,0,0,-500,110,-10,-3830,
2975,101,0,22,283737,100,190,-50,-480,110,-10,-3840,
2985,101,0,28,283976,0,-160,-270,-1000,110,-10,-3850,
2995,101,0,23,284212,100,-390,-40,-1100,100,-10,-3860,
3005,101,0,18,284420,-100,240,-100,-1240,100,-10,-3870,
3015,101,0,22,284631,-100,470,40,-1130,110,-10,-3880,
3025,101,0,21,284836,-100,20,30,-1010,110,-10,-3900,
3035,101,0,24,285125,-100,-190,-100,-1560,110,-10,-3910,
3045,101,0,25,285364,-100,190,50,-1670,110,-10,-3930,
3055,101,0,19,285609,-100,80,-80,-1530,110,-10,-3950,
3065,101,0,18,285857,-100,-40,-130,-1660,110,-10,-3970,
3075,101,0,22,286085,-100,-170,160,-1620,110,-10,-3990,
3085,101,0,12,286278,-100,-120,50,-1460,110,-10,-4000,
3095,101,0,18,286480,-100,-100,-70,-1370,110,-10,-4020,
3105,101,0,20,286685,500,20,40,-1230,110,-10,-4030,
3115,101,0,17,286889,500,-70,-100,-1330,110,-10,-4050,
3125,101,0,18,287166,500,-130,10,-1810,110,-10,-4070,
3135,101,0,21,287382,500,20,-30,-1870,110,-10,-4090,
3145,101,0,18,287591,500,100,-30,-1920,110,-10,-4110,
3155,101,0,25,287828,500,170,40,-2060,110,-10,-4130,
3165,101,0,20,288047,500,-220,-20,-2370,110,-10,-4160,
3175,101,0,24,288270,-100,-260,-20,-2570,110,-10,-4180,
3185,101,0,18,288491,500,-80,-40,-2460,110,-10,-4210,
3195,101,0,22,288749,-200,290,40,-2070,110,-10,-4240,
3205,101,0,17,288986,-100,-90,0,-1870,110,-10,-4260,
3215,101,0,24,289277,-300,-330,-50,-2360,110,-10,-4280,
3225,101,0,21,289507,-300,140,-120,-1480,110,-20,-4300,
3235,101,0,19,289723,-100,250,-80,-810,110,-20,-4310,
3245,101,0,19,289916,300,-140,40,-1230,110,-20,-4320,
3255,101,0,23,290121,-100,-100,0,-1390,110,-10,-4340,
3265,101,0,24,290320,-100,270,-80,-1180,110,-20,-4350,
3275,101,0,16,290516,-100,450,-10,-940,110,-20,-4360,
3285,101,0,18,290723,-100,10,-40,-1070,110,-20,-4370,
3295,101,0,25,290962,-100,-350,-80,-1180,110,-20,-4390,
3305,101,0,19,291192,-100,-170,-20,-1080,110,-20,-4400,
3315,101,0,25,291482,100,340,20,-1020,110,-20,-4410,
3325,101,0,17,291723,0,-140,-60,-820,110,-20,-4420,
3335,101,0,16,291931,-100,-560,-140,-1030,110,-20,-4430,
3345,101,0,21,292135,-100,-150,90,-820,100,-20,-4440,
3355,101,0,13,292331,-100,90,-90,-690,100,-20,-4450,
3365,101,0,17,292535,0,160,-40,-640,100,-20,-4460,
3375,101,0,15,292737,100,-90,0,-660,110,-20,-4460,
3385,101,0,21,292944,0,-230,-60,-690,100,-20,-4470,
3395,101,0,17,293147,0,0,10,-640,100,-20,-4480,
3405,101,0,20,293435,0,560,30,-600,110,-20,-4490,
3415,101,0,21,293643,0,220,0,-660,110,-20,-4490,
3425,101,0,23,293848,100,-360,-140,-790,110,-20,-4500,
3435,101,0,20,294066,0,-280,90,-750,100,-20,-4510,
3445,101,0,19,294276,0,-50,-90,-630,100,-20,-4520,
3455,101,0,21,294504,0,70,50,-700,110,-20,-4530,
3465,101,0,12,294736,0,70,60,-580,110,-20,-4530,
3475,101,0,18,294947,0,-80,-20,-630,110,-20,-4540,
3485,101,0,24,295190,0,10,-90,-510,100,-20,-4550,
3495,101,0,23,295405,0,10,100,-490,100,-20,-4550,
3505,101,0,25,295682,0,-100,0,-490,100,-20,-4560,
3515,101,0,20,295914,0,-10,0,-340,100,-20,-4560,
3525,101,0,16,296121,0,90,-80,-430,100,-20,-4570,
3535,101,0,20,296339,0,30,20,-350,100,-20,-4570,
3545,101,0,14,296552,0,-150,60,-310,100,-20,-4570,
3555,101,0,11,296764,0,-60,0,-360,100,-20,-4580,
3565,101,0,16,296987,0,-260,-150,-340,100,-20,-4580,
3575,101,0,19,297243,0,130,10,-390,100,-20,-4590,
3585,101,0,18,297490,0,20,10,-460,110,-20,-4590,
3595,101,0,24,297722,0,30,20,-320,110,-20,-4600,
3605,101,0,22,298008,0,-350,-100,-420,100,-20,-4600,
3615,101,0,21,298212,-100,-140,0,-360,100,-20,-4600,
3625,101,0,24,298413,0,0,10,-170,100,-20,-4610,
3635,101,0,21,298611,0,280,-30,-170,100,-20,-4610,
3645,101,0,21,298817,0,0,90,-140,100,-20,-4610,
3655,101,0,21,299026,0,-190,50,-340,100,-20,-4610,
3665,101,0,17,299231,0,-20,-70,-210,100,-20,-4620,
3675,101,0,20,299445,0,40,-140,-250,100,-20,-4620,
3685,101,0,17,299654,0,-50,70,-280,100,-20,-4620,
3695,101,0,22,299891,0,110,110,-390,100,-20,-4630,
3705,101,0,22,300165,100,90,-30,-450,100,-20,-4630,
3715,101,0,23,300380,100,-30,-40,-550,100,-20,-4640,
3725,101,0,24,300622,0,-20,120,-600,100,-20,-4650,
3735,101,0,21,300844,0,130,50,-670,100,-20,-4650,
3745,101,0,20,301076,0,290,-30,-500,100,-20,-4660,
3755,101,0,13,301285,0,50,-60,-490,100,-20,-4660,
3765,101,0,20,301504,0,30,150,-510,100,-20,-4670,
3775,101,0,23,301720,0,110,-20,-530,100,-20,-4680,
3785,101,0,18,301911,0,50,10,-520,100,-20,-4680,
3795,101,0,24,302110,0,-210,-30,-560,100,-20,-4690,
3805,101,0,23,302369,0,-230,-40,-670,100,-20,-4690,
3815,101,0,20,302584,100,210,-20,-820,100,-20,-4700,
3825,101,0,22,302788,100,300,-30,-790,100,-20,-4710,
3835,101,0,21,303025,100,-40,-20,-930,100,-20,-4720,
3845,101,0,26,303252,-100,-240,100,-1390,100,-20,-4740,
3855,101,0,22,303469,-100,110,-10,-1220,100,-20,-4750,
