cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
1128,0,0,0,-1,-6600,-10,0,20,0,0,0,
1138,0,0,0,-1,-6600,0,0,-60,0,0,0,
1148,0,0,0,-1,-6600,-20,-30,-30,0,0,0,
1158,0,0,0,-1,-6600,-30,-50,90,0,0,0,
1168,0,0,0,-1,-6600,0,30,90,0,0,0,
1178,0,0,0,-1,-6600,0,30,-40,0,0,0,
1188,0,0,0,-1,-6600,20,0,20,0,0,0,
1198,0,0,0,-1,-6600,0,0,-30,0,0,0,
1208,0,0,0,-1,-6600,-50,-40,-120,0,0,0,
1218,0,0,0,-1,-6600,90,50,-130,0,0,0,
1228,0,0,0,-1,-6600,40,10,-170,0,0,0,
1238,0,0,0,-1,-6600,-60,0,-80,0,0,0,
1248,0,0,0,-1,-6600,-20,-30,-10,0,0,0,
1258,0,0,0,-1,-6600,-10,-10,0,0,0,0,
1268,0,0,0,-1,-6600,30,20,-110,0,0,0,
1278,0,0,0,-1,-6600,0,0,-10,0,0,0,
1288,0,0,0,-1,-6600,40,30,100,0,0,0,
1298,0,0,0,-1,-6600,0,-20,20,0,0,0,
1308,0,0,0,-1,-6600,0,-70,-10,0,0,0,
1318,0,0,0,-1,-6600,0,-60,-20,0,0,0,
1328,0,0,0,-1,-6600,-50,-20,0,0,0,0,
1338,0,0,0,-1,-6600,-30,-40,20,0,0,0,
1348,0,0,0,-1,-6600,-40,40,0,0,0,0,
1358,0,0,0,-1,-6600,10,60,90,0,0,0,
1368,0,0,0,-1,-6600,0,-50,50,0,0,0,
1378,0,0,0,-1,-6600,20,0,-70,0,0,0,
1388,0,0,0,-1,-6600,-10,-30,40,0,0,0,
1398,0,0,0,-1,-6600,0,-10,50,0,0,0,
1408,0,0,0,-1,-6600,-40,-40,0,0,0,0,
1418,0,0,0,-1,-6600,-10,-40,70,0,0,0,
1428,0,0,0,-1,-6600,-70,-40,30,0,0,0,
1438,0,0,0,-1,-6600,0,-10,80,0,0,0,
1448,0,0,0,-1,-6600,50,0,90,0,0,0,
1458,0,0,0,-1,-6600,-40,0,0,0,0,0,
1468,0,0,0,-1,-6600,-40,30,-100,0,0,0,
1478,0,0,0,-1,-6600,-100,-10,-70,0,0,0,
1488,0,0,0,-1,-6600,0,20,-150,0,0,0,
1498,0,0,0,-1,-6600,30,10,-220,0,0,0,
1508,0,0,0,-1,-6600,10,20,-170,0,0,0,
1518,0,0,0,-1,-6600,0,-70,-100,0,0,0,
1528,0,0,0,-1,-6600,20,0,-20,0,0,0,
1538,0,0,0,-1,-6600,-60,20,-60,0,0,0,
1548,0,0,0,-1,-6600,10,130,-120,0,0,0,
1558,0,0,0,-1,-6600,-30,90,-90,0,0,0,
1568,0,0,0,-1,-6600,-110,80,-20,0,0,0,
1578,0,0,0,-1,-6600,-150,80,0,0,0,-10,
1588,0,0,0,-1,-6600,-200,50,30,0,0,0,
1598,0,0,0,-1,-6600,-270,30,60,0,0,0,
1608,0,0,0,-1,-6600,-360,30,60,-10,0,0,
1618,0,0,0,-1,-6600,-480,30,60,-10,0,0,
1628,0,0,0,-1,-6600,-550,-10,150,-20,0,0,
1638,0,0,0,-1,-6600,-630,-40,70,-30,0,0,
1648,0,0,0,-1,-6600,-770,-40,-60,-30,0,0,
1658,0,0,0,-1,-6600,-720,-90,50,-40,0,0,
1668,0,0,0,-1,-6600,-870,-10,80,-50,0,0,
1678,0,0,0,-1,-6600,-980,0,40,-60,0,0,
1688,0,0,0,-1,-6600,-1080,10,80,-80,0,0,
1698,0,0,0,-1,-6600,-1090,-10,20,-90,0,0,
1708,0,0,0,-1,-6600,-1040,-20,10,-100,0,0,
1718,0,0,0,-1,-6600,-1090,-40,-10,-110,0,0,
1728,0,0,0,-1,-6600,-1010,-40,-140,-120,0,0,
1738,0,0,0,-1,-6600,-1010,-40,0,-140,0,0,
1748,0,0,0,-1,-6600,-1060,0,30,-150,0,0,
1758,0,0,0,-1,-6600,-1140,70,20,-160,0,0,
1768,0,0,0,-1,-6600,-1190,140,-40,-170,0,0,
1778,0,0,0,-1,-6600,-1270,70,-20,-190,0,0,
1788,0,0,0,-1,-6600,-1250,60,100,-200,0,0,
1798,0,0,0,-1,-6600,-1110,20,-30,-210,0,0,
1808,0,0,0,-1,-6600,-1060,-10,90,-230,0,0,
1818,0,0,0,-1,-6600,-950,-60,-40,-240,0,0,
1828,0,0,0,-1,-6600,-910,-140,-80,-250,0,0,
1838,0,0,0,-1,-4900,-970,50,-80,-260,0,0,
1848,0,0,0,-1,-6600,-1000,40,30,-270,0,0,
1858,0,0,0,-1,-6600,-970,160,-120,-280,0,0,
1868,0,0,0,-1,-6600,-1030,180,-10,-290,0,0,
1878,0,0,0,-1,-6600,-1050,170,-70,-300,0,0,
1888,0,0,0,-1,-6600,-1060,160,-20,-320,10,0,
1898,0,0,0,-1,-6600,-980,160,-80,-330,10,0,
1908,0,0,0,-1,-6600,-920,190,-60,-340,10,0,
1918,0,0,0,-1,-6600,-950,160,-50,-350,10,0,
1928,0,0,0,-1,-6600,-940,80,-60,-360,10,0,
1938,0,0,0,-1,-6600,-1000,70,-30,-370,20,0,
1948,0,0,0,-1,-6600,-880,10,-50,-380,20,0,
1958,0,0,0,-1,-6600,-800,-80,-140,-390,10,0,
1968,0,0,0,-1,-6600,-950,-90,-70,-400,10,0,
1978,0,0,0,-1,-6600,-1180,-160,-60,-410,10,0,
1988,0,0,0,-1,-6600,-1180,-250,-70,-430,10,-10,
1998,0,0,0,-1,-6600,-1240,-240,-10,-440,10,-10,
2008,0,0,0,-1,-6600,-1170,-260,-40,-450,0,-10,
2018,0,0,0,-1,-6600,-1080,-180,-40,-470,0,-10,
2028,0,0,0,-1,-6600,-1140,-310,10,-480,0,-10,
2038,0,0,0,-1,-6600,-1160,-270,0,-490,0,-10,
2048,0,0,0,-1,-6600,-1150,-260,40,-500,0,-10,
2058,0,0,0,-1,-6600,-1010,-230,-60,-520,0,-10,
2068,0,0,0,-1,-6600,-890,-190,-20,-530,0,-10,
2078,0,0,0,-1,-6600,-790,-80,-10,-540,0,-10,
2088,0,0,0,-1,-6600,-860,-30,-20,-550,0,-10,
2098,0,0,0,-1,-6600,-860,-40,20,-550,0,-10,
2108,0,0,0,-1,-6600,-790,-150,-60,-560,-10,-10,
2118,0,0,0,-1,-6600,-920,0,-10,-570,-10,-10,
2128,0,0,0,-1,-6600,-980,-110,-120,-590,-10,-10,
2138,0,0,0,-1,-6600,-1100,-80,-100,-600,-10,-10,
2148,0,0,0,-1,-6600,-1160,-50,-110,-610,-10,-10,
2158,0,0,0,-1,-6600,-1120,-40,-60,-620,-10,-10,
2168,0,0,0,-1,-6600,-1040,-50,0,-640,-10,-10,
2178,0,0,0,-1,-6600,-930,50,60,-650,-10,-10,
2188,0,0,0,-1,-6600,-890,30,10,-660,-10,-10,
2198,0,0,0,-1,-6600,-880,60,30,-670,-10,-10,
2208,0,0,0,-1,-6600,-790,100,10,-670,-10,-10,
2218,0,0,0,-1,-6600,-980,50,110,-690,-10,-10,
2228,0,0,0,-1,-6600,-1000,40,90,-700,-10,-10,
2238,0,0,0,-1,-6600,-1010,110,20,-710,-10,-10,
2248,0,0,0,-1,-6600,-1000,140,50,-720,0,-10,
2258,0,0,0,-1,-6600,-910,110,30,-730,0,-10,
2268,0,0,0,-1,-6600,-820,-30,60,-740,0,-10,
2278,0,0,0,-1,-6600,-690,0,100,-750,0,-10,
2288,0,0,0,-1,-6600,-530,-60,70,-750,0,-10,
2298,0,0,0,-1,-6600,-470,-140,10,-760,-10,-10,
2308,0,0,0,-1,-6600,-430,-160,20,-760,-10,-10,
2318,0,0,0,-1,-6600,-340,-60,50,-770,-10,-10,
2328,0,0,0,-1,-6600,-220,-150,0,-770,-10,-10,
2338,0,0,0,-1,-6600,-100,-80,60,-770,-10,-10,
2348,0,0,0,-1,-6600,60,0,-70,-770,-10,-10,
2358,0,0,0,-1,-6600,210,0,50,-770,-10,-10,
2368,0,0,0,-1,-6600,400,30,-60,-770,-10,-10,
2378,0,0,0,-1,-6600,320,10,-30,-760,-10,-10,
2388,0,0,0,-1,-6600,460,70,0,-760,-10,-10,
2398,0,0,0,-1,-6600,720,80,30,-750,-10,-10,
2408,0,0,0,-1,-6600,890,140,-50,-740,-10,-10,
2418,0,0,0,-1,-6600,1040,190,-40,-730,0,-10,
2428,0,0,0,-1,-6600,1280,160,-50,-720,0,-10,
2438,0,0,0,-1,-6600,1730,220,-190,-700,0,-10,
2448,0,0,0,-1,-6600,2270,250,-90,-670,0,-10,
2458,0,0,0,-1,-6600,2670,230,-130,-640,0,-10,
2468,0,0,0,-1,-6600,3040,210,-190,-610,0,-10,
2478,0,0,0,-1,-6600,3130,180,-230,-580,0,-20,
2488,0,0,0,-1,-6600,3020,360,-140,-540,0,-20,
2498,0,0,0,0,-6600,2910,460,-80,-510,10,-20,
2508,0,0,0,3,-6600,2770,590,-10,-480,10,-20,
2518,0,0,0,4,-6600,2720,470,30,-450,20,-20,
2528,0,0,1,7,-6600,2890,510,0,-420,30,-20,
2538,0,0,0,8,-6600,3130,400,60,-380,30,-20,
2548,0,0,0,10,-6600,3440,340,40,-340,40,-20,
2558,0,0,0,10,-6600,3740,320,-90,-300,40,-20,
2568,0,0,0,10,-6600,3940,-40,-60,-260,40,-20,
2578,0,0,0,10,-4900,3870,-220,-60,-210,40,-20,
2588,0,0,0,10,-6600,3620,-180,-180,-170,30,-20,
2598,0,0,0,10,-6600,3340,-80,-260,-130,30,-20,
2608,0,0,0,10,-6600,3000,60,-190,-100,30,-30,
2618,0,0,0,10,-6600,2760,170,-170,-70,30,-30,
2628,0,0,0,10,-6600,2590,140,-170,-40,40,-30,
2638,0,0,0,10,-6600,2530,110,-140,-10,40,-30,
2648,0,0,0,10,-6600,2540,-20,-200,10,40,-30,
2658,0,0,0,10,-6600,2360,-150,-70,30,40,-40,
2668,0,0,0,10,-6600,1850,-250,-40,60,30,-40,
2678,0,0,0,10,-6600,1340,-360,40,70,30,-40,
2688,0,0,0,10,-6600,1020,-260,-30,90,30,-40,
2698,0,0,0,10,-6600,840,-40,40,100,30,-40,
2708,0,0,0,10,-6600,650,-40,30,100,30,-40,
2718,0,0,0,10,-6600,460,10,60,110,30,-40,
2728,0,0,0,10,-6600,140,-20,30,110,30,-40,
2738,0,0,0,10,-6600,-80,110,0,110,30,-40,
2748,0,0,0,10,-6600,-410,120,100,110,30,-30,
2758,0,0,0,10,-6600,-740,110,80,100,30,-30,
2768,0,0,0,10,-6600,-970,110,100,90,30,-30,
2778,0,0,0,10,-4900,-1140,50,60,80,30,-30,
2788,0,0,0,10,-6600,-1180,80,100,70,30,-30,
2798,0,0,0,10,-6600,-1290,40,110,50,30,-30,
2808,0,0,0,10,-6600,-1320,60,180,40,30,-30,
2818,0,0,0,10,-6600,-1330,140,250,20,30,-20,
2828,0,0,0,10,-6600,-1190,200,200,10,40,-20,
2838,0,0,0,10,-6600,-950,210,170,0,40,-20,
2848,0,0,0,10,-6600,-650,230,80,0,40,-20,
2858,0,0,0,10,-6600,-450,100,90,-10,40,-20,
2868,0,0,0,10,-6600,-360,130,100,-10,40,-20,
2878,0,0,0,10,-6600,-290,80,130,-10,40,-20,
2888,0,0,0,10,-6600,-150,140,80,-20,50,-10,
2898,0,0,0,10,-4900,-70,110,70,-20,50,-10,
2908,0,0,0,10,-6600,30,160,80,-20,50,-10,
2918,0,0,0,10,-6600,150,200,40,-20,50,-10,
2928,0,0,0,10,-6600,160,300,50,-10,60,-10,
2938,0,0,0,10,-6600,290,270,20,-10,60,-10,
2948,0,0,0,10,-6600,300,150,-50,-10,60,-10,
2958,0,0,0,2,-6600,930,-1100,120,0,50,-10,
2968,0,0,0,1,-4900,200,-820,100,0,40,-10,
2978,0,0,0,-3,-6600,-50,-950,90,0,30,-10,
2988,0,0,0,-3,-6600,-330,-720,-30,0,20,-10,
2998,0,0,0,-3,-6600,30,120,10,0,20,-10,
3008,0,0,0,-3,-6600,-70,20,0,0,20,-10,
3018,0,0,0,-3,-6600,-60,-50,110,0,20,-10,
3028,0,0,0,-3,-6600,-40,50,-20,0,20,-10,
3038,0,0,0,-3,-6600,20,-20,-110,0,20,-10,
3048,0,0,0,-3,-6600,-30,0,-150,0,20,-10,
3058,0,0,0,-3,-6600,60,10,-110,0,20,-10,
3068,0,0,0,-3,-6600,30,10,-70,0,20,-10,
3078,0,0,0,-3,-6600,-50,70,-70,0,20,-10,
3088,0,0,0,-3,-6600,-70,0,-60,0,20,-10,
3098,0,0,0,-3,-6600,0,20,-70,0,20,-10,
3108,0,0,0,-3,-6600,30,10,-20,0,20,-10,
3118,0,0,0,-3,-6600,-20,-50,10,0,20,-10,
3128,0,0,0,-3,-6600,20,-30,-10,0,20,-10,
3138,0,0,0,-3,-6600,-60,-70,-50,0,20,-10,
3148,0,0,0,-3,-6600,50,-10,-50,0,20,-10,
3158,0,0,0,-3,-6600,10,-20,-40,0,20,-10,
3168,0,0,0,-3,-6600,50,-20,0,0,20,-10,
3178,0,0,0,-3,-6600,20,-10,50,0,20,-10,
3188,0,0,0,-3,-6600,-20,-30,-40,0,20,-10,
3198,0,0,0,-3,-6600,70,40,-10,0,20,-10,
3208,0,0,0,-3,-6600,-10,-60,40,0,20,-10,
3218,0,0,0,-3,-4900,0,0,-50,0,20,-10,
3228,0,0,0,-3,-6600,-20,0,20,0,20,-10,
3238,0,0,0,-3,-6600,0,0,50,0,20,-10,
3248,0,0,0,-3,-6600,-20,-40,20,0,20,-10,
3258,0,0,0,-3,-6600,-10,-10,10,0,20,-10,
3268,0,0,0,-3,-6600,0,10,-70,0,20,-10,
3278,0,0,0,-3,-6600,0,10,-20,0,20,-10,
3288,0,0,0,-3,-6600,20,50,-10,0,20,-10,
3298,0,0,0,-3,-6600,-30,60,-20,0,20,-10,
3308,0,0,0,-3,-6600,40,0,-50,0,20,-10,
3318,0,0,0,-3,-6600,-30,-50,60,0,20,-10,
3328,0,0,0,-3,-6600,-30,20,-50,0,20,-20,
3338,0,0,0,-3,-6600,0,0,-10,0,20,-20,
3348,0,0,0,-3,-6600,40,0,20,0,20,-10,
3358,0,0,0,-3,-6600,30,60,10,0,20,-10,
3368,0,0,0,-3,-6600,-20,0,0,0,20,-10,
3378,0,0,0,-3,-6600,40,60,-20,0,20,-10,
3388,0,0,0,-3,-6600,-30,0,-30,0,20,-10,
3398,0,0,0,-3,-6600,0,-10,0,0,20,-10,
3408,0,0,0,-3,-6600,40,30,70,0,20,-10,
3418,0,0,0,-3,-6600,10,-60,0,0,20,-20,
3428,0,0,0,-3,-6600,-30,0,-30,0,20,-20,
3438,0,0,0,-3,-6600,-20,0,-50,0,20,-20,
3448,0,0,0,-3,-6600,0,-40,50,0,20,-20,
3458,0,0,0,-3,-6600,-10,-10,20,0,20,-10,
3468,0,0,0,-3,-6600,0,-30,-60,0,20,-20,
3478,0,0,0,-3,-6600,20,10,90,0,20,-10,
3488,0,0,0,-3,-6600,0,-40,-60,0,20,-20,
3498,0,0,0,-3,-6600,-20,-20,0,0,20,-10,
3508,0,0,0,-3,-6600,-20,20,-30,0,20,-20,
3518,0,0,0,-3,-6600,50,0,0,0,20,-10,
3528,0,0,0,-3,-6600,-40,0,-50,0,20,-10,
3538,0,0,0,-3,-6600,-10,0,0,0,20,-10,
3548,0,0,0,-3,-6600,20,40,-10,0,20,-10,
3558,0,0,0,-3,-6600,0,-20,80,0,20,-10,
3568,0,0,0,-3,-6600,40,0,90,0,20,-10,
3578,0,0,0,-3,-6600,0,-20,-90,0,20,-10,
3588,0,0,0,-3,-6600,0,0,-180,0,20,-20,
3598,0,0,0,-3,-6600,-50,-30,-290,0,20,-20,
3608,0,0,0,-3,-6600,10,-10,-260,0,20,-20,
3618,0,0,0,-3,-6600,-30,0,-270,0,20,-30,
3628,0,0,0,-3,-6600,-20,60,-230,0,20,-30,
3638,0,0,0,-3,-6600,-40,40,-130,0,20,-30,
3648,0,0,0,-3,-6600,-100,-30,-120,0,20,-30,
3658,0,0,0,-3,-6600,-20,40,-130,0,20,-30,
3668,0,0,0,-3,-6600,-220,20,0,0,20,-30,
3678,0,0,0,-3,-6600,-970,70,210,-10,20,-30,
3688,0,0,0,-3,-6600,-1700,90,390,-30,20,-30,
3698,0,0,0,-3,-6600,-2950,-110,350,-60,20,-20,
3708,0,0,0,-3,-6600,-3760,-150,310,-100,20,-20,
3718,0,0,0,-1,-6600,-4270,-250,180,-150,20,-20,
3728,0,0,0,0,-6600,-4680,-330,250,-200,10,-10,
3738,0,0,0,0,-6600,-4870,-210,290,-250,10,-10,
3748,0,0,0,0,-6600,-5620,-200,350,-310,10,-10,
3758,0,0,0,0,-6600,-6260,-130,480,-380,10,0,
3768,0,0,0,0,-6600,-6010,-180,470,-450,10,0,
3778,0,0,0,0,-6600,-5590,-290,490,-520,0,0,
3788,0,0,0,0,-6600,-5230,-130,470,-570,0,0,
3798,0,0,0,0,-6600,-5040,-160,300,-630,0,10,
3808,0,0,0,0,-6600,-4760,280,50,-690,0,10,
3818,0,0,0,0,-6600,-4270,520,70,-730,10,10,
3828,0,0,0,0,-6600,-3410,550,210,-780,10,10,
3838,0,0,0,0,-6600,-2260,410,170,-800,20,20,
3848,0,0,0,0,-6600,-1300,380,60,-820,20,20,
3858,0,0,0,0,-6600,-940,250,0,-830,30,20,
3868,0,0,0,0,-6600,-740,140,10,-840,30,20,
3878,0,0,0,0,-6600,-470,180,170,-850,30,20,
3888,0,0,0,0,-6600,-210,130,130,-850,30,20,
3898,0,0,0,0,-6600,-50,30,130,-850,30,20,
3908,0,0,0,0,-6600,530,0,20,-850,30,20,
3918,0,0,0,0,-6600,970,-40,-20,-840,30,20,
3928,0,0,0,0,-6600,1650,-150,-170,-820,30,20,
3938,0,0,0,0,-4900,2250,-200,-160,-800,30,20,
3948,0,0,0,0,-6600,2940,-200,-220,-770,30,20,
3958,0,0,0,0,-6600,3710,-230,-230,-730,20,10,
3968,0,0,0,0,-6600,4310,-80,-140,-680,20,10,
3978,0,0,0,0,-6600,4730,0,-240,-630,20,10,
3988,0,0,0,0,-6600,4910,160,-280,-570,20,10,
3998,0,0,0,0,-6600,5030,280,-270,-520,30,0,
4008,0,0,0,0,-6600,5110,370,-80,-460,30,0,
4018,0,0,0,0,-6600,5170,430,20,-400,40,0,
4028,0,0,0,0,-6600,5250,230,-10,-340,40,0,
4038,0,0,0,0,-6600,5190,-210,-280,-280,40,0,
4048,0,0,0,0,-6600,5030,-420,-490,-230,30,0,
4058,0,0,0,0,-6600,4740,-310,-680,-170,30,0,
4068,0,0,0,0,-6600,4200,-250,-820,-120,30,-10,
4078,0,0,0,0,-6600,3290,-50,-680,-90,30,-20,
4088,0,0,0,0,-6600,2050,340,-440,-60,30,-30,
4098,0,0,0,0,-6600,790,630,270,-50,40,-30,
4108,0,0,0,-13,-6600,5610,250,670,-10,40,-20,
4118,0,0,-1,-15,-6600,3460,-370,460,10,40,-10,
4128,0,0,0,-10,-6600,-850,-1100,-180,30,30,-10,
4138,0,0,0,-7,-6600,-740,180,50,30,30,-10,
4148,0,0,-1,-9,-6600,940,-50,290,30,30,-10,
4158,0,0,0,-10,-6600,240,-110,140,40,30,-10,
4168,0,0,0,-10,-6600,-140,-10,170,40,30,-10,
4178,0,0,0,-10,-6600,20,0,70,40,30,-10,
4188,0,0,0,-10,-6600,-10,0,0,40,30,-10,
4198,0,0,0,-10,-6600,30,-60,10,40,30,-10,
4208,0,0,0,-10,-6600,30,-20,-40,40,30,-10,
4218,0,0,0,-10,-4900,0,-10,0,40,30,-10,
4228,0,0,0,-10,-6600,-30,0,10,40,30,-10,
4238,0,0,0,-10,-6600,-60,-10,-20,40,30,-10,
4248,0,0,0,-10,-6600,-10,60,-30,40,30,-10,
4258,0,0,0,-10,-6600,-20,0,80,40,30,-10,
4268,0,0,0,-10,-6600,-40,60,-10,40,30,0,
4278,0,0,0,-10,-6600,10,30,-20,40,30,0,
4288,0,0,0,-10,-6600,80,40,10,40,30,0,
4298,0,0,0,-10,-6600,20,0,60,40,30,0,
4308,0,0,0,-10,-6600,-30,10,10,40,30,0,
4318,0,0,0,-10,-6600,0,80,-40,40,30,0,
4328,0,0,0,-10,-6600,0,50,0,40,30,0,
4338,0,0,0,-10,-6600,60,10,30,40,30,0,
4348,0,0,0,-10,-6600,-30,0,60,40,30,0,
4358,0,0,0,-10,-6600,20,-20,0,40,30,0,
4368,0,0,0,-10,-6600,40,30,-10,40,30,0,
4378,0,0,0,-10,-6600,60,-30,-10,40,30,0,
4388,0,0,0,-10,-6600,0,20,70,40,30,0,
4398,0,0,0,-10,-6600,40,50,-90,40,30,0,
4408,0,0,0,-10,-6600,30,50,-40,40,30,-10,
4418,0,0,0,-10,-6600,10,-30,-70,40,30,-10,
4428,0,0,0,-10,-6600,-10,70,-50,40,30,-10,
4438,0,0,0,-10,-6600,10,-50,0,40,30,-10,
