cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
806,11,0,64,51911,100,590,-80,-1520,50,-10,-770,
816,11,0,59,52553,100,-310,-60,-1970,50,-10,-790,
826,11,0,53,53204,0,220,-250,-2300,50,-10,-810,
836,11,0,51,53796,100,610,50,-2330,50,-10,-840,
846,11,0,60,54382,100,80,-90,-2360,50,-10,-860,
856,11,0,53,54955,0,-1320,-390,-2960,50,-10,-900,
866,11,0,50,55497,-100,120,-420,-3740,50,-10,-940,
876,11,0,53,56288,400,890,70,-4270,60,-10,-980,
886,11,0,60,56859,500,1030,-30,-4700,60,-20,-1030,
896,11,0,56,57427,-100,-120,-90,-4950,50,-10,-1090,
906,11,0,51,58010,1100,-560,250,-4860,50,-10,-1140,
916,11,0,54,58599,500,-130,-160,-5020,60,-10,-1200,
926,11,0,59,59230,500,540,-160,-5540,60,-20,-1260,
936,11,0,59,59908,500,970,0,-6900,70,-20,-1330,
946,11,0,55,60553,500,170,-140,-8140,70,-20,-1420,
956,11,0,46,61090,-300,-720,-220,-9100,60,-20,-1520,
966,11,0,62,61638,500,-660,-210,-7930,60,-20,-1610,
976,11,0,62,62387,-500,-680,-330,-7270,60,-30,-1690,
986,11,0,60,62913,500,-670,130,-6860,60,-20,-1770,
996,11,0,57,63474,1200,930,0,-6240,60,-20,-1840,
1006,11,0,59,64031,1600,1400,130,-5560,60,-20,-1910,
1016,11,0,59,64604,1600,-360,50,-6650,70,-20,-1980,
1026,11,0,58,65170,1600,-840,-70,-8650,60,-30,-2070,
1036,11,0,49,65665,1300,400,-110,-10510,60,-30,-2180,
1046,11,0,61,66263,-400,1230,140,-10950,70,-30,-2300,
1056,11,0,58,66771,-900,-530,-150,-8590,60,-30,-2410,
1066,11,0,40,67233,-1600,-760,-260,-5320,70,-30,-2480,
1076,11,0,48,67778,-2300,-610,40,-1690,60,-30,-2510,
1086,11,0,44,68297,-1600,-40,-150,1210,60,-30,-2500,
1096,11,0,49,68801,-500,130,250,4610,70,-30,-2460,
1106,11,0,52,69285,600,40,50,4870,70,-30,-2400,
1116,11,0,44,69821,1200,-110,30,1770,70,-30,-2370,
1126,11,0,51,70341,900,340,-20,-2190,70,-30,-2380,
1136,11,0,50,70842,0,310,10,-4020,70,-30,-2430,
1146,11,0,48,71331,-900,-100,130,-2730,70,-30,-2460,
1156,11,0,49,71795,-1000,-760,30,540,70,-30,-2460,
1166,11,0,46,72401,-700,-470,-30,4360,70,-30,-2430,
1176,11,0,44,72874,-200,320,0,3400,70,-30,-2380,
1186,11,0,50,73368,-100,230,140,3650,70,-30,-2340,
1196,11,0,51,73882,100,290,130,2790,70,-30,-2300,
1206,11,0,58,74418,100,210,70,2560,70,-30,-2270,
1216,11,0,61,75041,-400,60,170,3160,70,-30,-2240,
1226,11,2,61,75670,-400,20,400,4160,70,-20,-2200,
1236,11,0,54,76281,-100,810,-160,4920,80,-30,-2150,
1246,11,0,54,76811,-100,0,0,4420,80,-30,-2100,
1256,11,0,49,77371,-200,520,330,3880,80,-20,-2050,
1266,11,0,44,77983,-500,690,90,3950,80,-20,-2010,
1276,11,2,56,78525,-500,1160,210,4180,80,-20,-1960,
1286,11,0,53,79073,-500,120,-90,4910,80,-20,-1910,
1296,11,0,56,79631,-1200,-200,70,5720,80,-20,-1850,
1306,11,0,54,80189,-600,-70,140,6610,90,-20,-1780,
1316,11,0,59,80760,-500,40,-50,7770,90,-20,-1690,
1326,11,2,50,81319,-500,210,-80,8630,90,-20,-1600,
1336,11,0,46,81875,-500,-50,90,8880,90,-20,-1500,
1346,11,0,55,82479,-100,400,30,8850,90,-20,-1400,
1356,11,0,48,82965,500,110,10,6990,90,-20,-1310,
1366,11,0,48,83545,600,950,-20,4270,100,-20,-1260,
1376,11,0,58,84164,500,650,110,2220,90,-10,-1230,
1386,11,0,57,84804,100,280,-90,-90,100,-20,-1230,
1396,11,0,54,85379,-100,710,140,-390,100,-10,-1230,
1406,11,0,58,85989,-500,290,-100,380,110,-20,-1230,
1416,11,0,55,86599,-100,270,100,1470,110,-20,-1210,
1426,11,0,55,87166,0,-460,20,1750,110,-20,-1200,
1436,11,0,56,87685,100,-20,0,1230,100,-20,-1180,
1446,11,0,56,88249,400,500,40,-550,100,-10,-1180,
1456,11,0,49,88789,100,-250,-190,-1800,100,-20,-1200,
1466,11,0,57,89553,100,-280,0,-2230,100,-20,-1220,
1476,11,0,60,90119,100,0,100,-2160,100,-20,-1250,
1486,11,0,58,90688,-100,800,250,-1890,110,-10,-1270,
1496,11,0,67,91286,100,30,-290,-1780,110,-20,-1290,
1506,11,0,67,91929,0,-450,150,-1990,110,-10,-1310,
1516,11,0,60,92593,300,50,370,-2830,110,-10,-1340,
1526,11,0,63,93230,0,290,-50,-3760,120,-20,-1380,
1536,11,0,65,93848,-100,350,10,-3520,130,-20,-1420,
1546,11,0,54,94401,100,-700,-100,-3330,120,-20,-1460,
1556,11,0,50,94942,-100,-20,0,-2520,120,-20,-1490,
1566,11,0,53,95721,100,600,-10,-1650,120,-20,-1510,
1576,11,0,56,96287,0,800,50,-1340,130,-20,-1530,
1586,11,0,57,96861,100,650,80,-1500,130,-20,-1540,
1596,11,0,58,97449,100,-90,60,-1870,130,-20,-1560,
1606,11,0,61,98041,0,-130,30,-1930,130,-20,-1580,
1616,11,0,58,98647,100,-590,-140,-2030,120,-20,-1610,
1626,11,0,59,99276,-100,-150,40,-1510,120,-20,-1630,
1636,11,0,61,99907,-100,270,-160,-1250,130,-20,-1640,
1646,11,0,72,100547,-100,240,-170,-1020,130,-20,-1650,
1656,11,0,74,101196,-100,320,90,-1040,130,-20,-1670,
1666,11,0,64,102035,-100,-10,50,-860,130,-20,-1680,
1676,11,0,69,102772,-100,70,-290,-300,130,-20,-1680,
1686,11,0,62,103414,0,260,0,-490,140,-20,-1680,
1696,11,0,61,104107,0,-210,10,-500,140,-20,-1690,
1706,11,0,55,104765,0,360,-320,-580,140,-20,-1690,
1716,11,0,63,105343,0,-70,40,-460,140,-20,-1700,
1726,11,0,59,105946,-100,-80,0,-630,150,-20,-1710,
1736,11,0,57,106518,-100,760,140,-340,150,-20,-1710,
1746,11,0,59,107110,-100,550,-40,-190,150,-20,-1720,
1756,11,0,44,107786,100,1130,180,-270,150,-20,-1720,
1766,11,0,61,108372,-100,770,-370,-270,150,-20,-1720,
1776,11,0,58,108968,-100,900,-50,-160,150,-20,-1720,
1786,11,0,57,109584,-100,-180,-250,0,150,-20,-1720,
1796,11,0,64,110209,-100,-350,320,180,150,-20,-1720,
1806,11,0,70,110923,-100,130,0,260,150,-20,-1720,
1816,11,0,64,111595,0,290,120,410,160,-20,-1720,
1826,11,0,54,112202,500,690,-210,-10,160,-20,-1720,
1836,11,0,50,112770,500,-130,40,-600,160,-20,-1720,
1846,11,0,56,113343,-500,30,30,-520,160,-20,-1730,
1856,11,0,54,114141,0,-320,-310,-150,150,-20,-1730,
1866,11,0,64,114735,0,0,160,-370,150,-20,-1740,
1876,11,0,61,115327,-100,-80,-260,-240,150,-20,-1740,
1886,11,0,71,115931,-100,320,-310,-140,150,-20,-1740,
1896,11,0,58,116534,100,570,0,-140,150,-20,-1740,
1906,11,0,61,117151,-100,-350,60,-390,150,-20,-1740,
1916,11,0,64,117783,-100,-310,10,-360,150,-20,-1750,
1926,11,0,65,118414,-100,-490,-140,150,140,-20,-1750,
1936,11,0,74,119053,-100,-30,-60,220,140,-20,-1740,
1946,11,0,73,119695,-100,-240,200,900,130,-20,-1740,
1956,11,0,55,120523,0,1440,-220,280,150,-20,-1730,
1966,11,0,65,121187,100,290,550,0,160,-20,-1730,
1976,11,0,68,121865,0,-130,-140,-280,160,-20,-1740,
1986,11,0,61,122513,0,160,0,-510,150,-20,-1740,
1996,11,0,50,123111,-100,540,10,-410,150,-20,-1750,
2006,11,0,62,123712,-500,210,-10,-750,150,-20,-1750,
2016,11,0,51,124256,-500,-250,90,-1320,150,-20,-1760,
2026,11,0,52,124826,3800,-540,-260,-980,150,-20,-1780,
2036,11,0,52,125388,-4900,40,240,660,160,-20,-1780,
2046,11,0,57,126122,-100,-180,30,2380,160,-20,-1750,
2056,11,0,60,126698,0,-40,-170,1340,160,-20,-1730,
2066,11,0,58,127286,100,140,300,800,160,-20,-1730,
2076,11,0,51,127879,100,70,10,-180,160,-20,-1730,
2086,11,0,58,128553,0,570,-200,-730,160,-20,-1730,
2096,11,3,61,129224,0,140,60,-780,170,-20,-1740,
2106,11,3,53,129883,-100,180,180,-870,170,-20,-1750,
2116,11,0,46,130435,-100,-770,0,-410,160,-20,-1760,
2126,11,0,52,131003,-100,-710,70,200,160,-20,-1760,
2136,11,0,55,131577,-100,610,60,580,170,-20,-1750,
2146,11,0,68,132396,100,160,340,350,180,-10,-1750,
2156,11,0,61,132994,0,-100,-10,240,170,-10,-1740,
2166,11,0,60,133597,100,220,190,180,170,-10,-1740,
2176,11,0,64,134203,100,500,40,200,170,-10,-1740,
2186,11,0,74,134821,-100,-120,30,0,170,-10,-1740,
2196,11,0,64,135416,500,140,30,-210,180,-10,-1740,
2206,11,0,66,136054,3600,-140,70,-450,170,-10,-1750,
2216,11,0,54,136670,-4900,-150,60,-180,170,-10,-1760,
2226,11,0,57,137270,-100,350,80,870,180,-10,-1750,
2236,11,0,65,137906,0,80,-110,920,180,-10,-1740,
2246,11,0,58,139216,100,480,90,200,180,-10,-1730,
2256,11,0,57,139847,100,-240,-140,40,190,-10,-1730,
2266,11,0,59,140485,0,-260,-130,-210,180,-10,-1730,
2276,11,0,47,141016,100,-150,50,-330,180,-10,-1740,
2286,11,0,51,141603,100,580,20,-740,180,-10,-1750,
2296,11,0,53,142155,-100,240,40,-700,180,-10,-1750,
2306,11,0,61,142724,-100,140,-160,-300,180,-10,-1760,
2316,11,0,60,143288,-100,1090,80,170,200,-10,-1760,
2326,11,0,63,143879,-100,-270,70,60,190,-10,-1760,
2336,11,0,53,144470,-100,-390,50,390,190,-10,-1750,
2346,11,0,59,145298,-100,-430,-40,470,190,-10,-1750,
2356,11,0,63,145962,0,470,-160,480,200,-10,-1740,
2366,11,0,60,146600,0,240,140,140,200,-10,-1740,
2376,11,0,46,147156,100,-840,10,20,200,-20,-1740,
2386,11,0,53,147710,0,-10,200,-60,200,-10,-1740,
2396,11,0,60,148284,0,410,0,-250,200,-10,-1740,
2406,11,0,55,148855,100,-200,210,-320,200,-10,-1750,
2416,11,0,62,149453,-100,-420,-60,-380,190,-10,-1750,
2426,11,0,57,150045,100,490,150,-400,190,-10,-1760,
2436,11,0,63,150646,0,150,-270,-230,190,-20,-1760,
2446,11,0,59,151402,100,510,-20,-550,200,-20,-1770,
2456,11,0,55,151983,200,690,-10,-1350,200,-20,-1780,
2466,11,0,68,152588,100,90,-130,-1710,200,-20,-1790,
2476,11,0,62,153240,100,-30,0,-2410,200,-20,-1820,
2486,11,0,58,153836,100,-40,420,-2890,190,-20,-1850,
2496,11,0,60,154476,100,-50,-100,-2800,190,-20,-1880,
2506,11,0,63,155104,100,940,-140,-3140,200,-20,-1910,
2516,11,0,52,155727,-100,410,0,-3100,210,-20,-1950,
2526,11,0,62,156310,-100,-20,90,-3230,210,-20,-1980,
2536,11,0,55,157081,-100,-290,-80,-3290,210,-20,-2020,
2546,11,0,61,157676,300,1100,-140,-3070,210,-20,-2050,
2556,11,0,48,158267,300,1120,150,-3920,210,-20,-2090,
2566,11,0,60,158861,500,-220,40,-3960,210,-20,-2140,
2576,11,0,54,159421,-100,-360,-10,-4940,210,-20,-2190,
2586,11,0,55,159996,400,-140,0,-4590,210,-20,-2240,
2596,11,0,62,160552,300,240,-140,-4340,210,-20,-2290,
2606,11,0,59,161130,100,160,-200,-4580,220,-20,-2340,
2616,11,0,64,161716,100,-240,-60,-4070,220,-30,-2390,
2626,11,0,58,162486,100,-790,0,-3400,210,-20,-2430,
2636,11,0,65,163182,-100,120,-300,-2580,210,-30,-2460,
2646,11,0,65,163868,100,630,170,-2600,220,-30,-2490,
2656,11,0,60,164553,200,-680,-20,-2770,220,-30,-2520,
2666,11,0,56,165125,0,-350,-10,-3660,220,-30,-2560,
2676,11,0,52,165704,100,-440,-120,-3880,220,-30,-2600,
2686,11,0,56,166286,-100,160,40,-2430,220,-30,-2630,
2696,11,0,58,166876,100,-170,150,-2050,210,-30,-2650,
2706,11,0,68,167473,0,-210,-140,-2310,210,-30,-2680,
2716,11,0,65,168054,200,-180,170,-2960,210,-30,-2710,
2726,11,0,56,168814,-100,-370,170,-3730,210,-20,-2750,
2736,11,0,53,169406,-100,250,80,-3330,210,-30,-2790,
2746,11,0,61,170014,100,20,80,-2690,210,-20,-2820,
2756,11,0,62,170628,-100,290,-150,-2320,210,-20,-2850,
2766,11,0,64,171211,300,170,70,-2440,220,-20,-2880,
2776,11,0,67,171809,0,-300,30,-3830,220,-20,-2920,
2786,11,0,59,172407,-100,-470,-250,-4840,210,-20,-2970,
2796,11,0,55,173064,-200,120,-310,-4750,210,-20,-3030,
2806,11,0,64,173670,-200,470,-40,-3870,220,-20,-3070,
2816,11,0,57,174446,-100,-510,-200,-3180,220,-20,-3110,
2826,11,0,57,175069,-100,-80,-230,-2530,220,-20,-3140,
2836,11,0,57,175622,100,590,10,-2280,220,-20,-3160,
2846,11,0,61,176200,100,750,-60,-2290,220,-20,-3190,
2856,11,0,54,176737,0,720,-10,-2590,220,-30,-3220,
2866,11,0,58,177301,100,40,0,-2570,220,-30,-3250,
2876,11,0,62,177869,100,-140,210,-2750,230,-30,-3280,
2886,11,0,57,178452,100,-380,-50,-2500,220,-20,-3310,
2896,11,0,59,179055,-100,410,60,-2090,230,-20,-3330,
2906,11,0,61,179718,0,850,-150,-1770,230,-20,-3350,
2916,11,0,59,180492,0,-110,-150,-1500,230,-30,-3370,
2926,11,0,62,181141,0,-420,90,-1710,230,-30,-3390,
2936,11,0,41,181704,-100,-150,320,-1200,230,-30,-3400,
2946,11,0,50,182246,-100,-190,500,-1170,230,-20,-3420,
2956,11,0,51,182807,0,-460,0,-1040,220,-20,-3430,
2966,11,0,53,183369,100,30,0,-900,220,-20,-3440,
2976,11,0,55,183950,100,-250,-20,-1080,220,-20,-3450,
2986,11,0,65,184539,0,280,-40,-1080,230,-20,-3470,
2996,11,0,63,185124,0,140,60,-1120,230,-20,-3480,
3006,11,0,51,185774,100,360,-10,-1180,230,-20,-3490,
3016,11,0,55,186347,-100,960,90,-1190,230,-20,-3510,
3026,11,0,57,186930,-100,250,70,-790,220,-20,-3520,
3036,11,0,59,187526,100,-220,-70,-640,220,-20,-3520,
3046,11,0,61,188131,100,-140,10,-730,230,-20,-3530,
3056,11,0,69,188739,100,260,0,-610,230,-20,-3540,
3066,11,0,54,189367,100,-100,-10,-740,230,-20,-3550,
3076,11,0,60,190082,0,660,-300,-660,230,-20,-3560,
3086,11,0,58,190739,100,230,-60,-740,230,-20,-3560,
3096,11,0,63,191403,100,410,20,-890,240,-20,-3570,
3106,11,0,61,192182,0,410,-20,-840,240,-20,-3580,
3116,11,0,53,192749,100,-280,-340,-750,240,-20,-3590,
3126,11,0,61,193331,0,-590,-10,-800,230,-20,-3600,
3136,11,0,56,193918,100,-290,130,-650,230,-20,-3610,
3146,11,0,56,194514,0,470,60,-400,230,-20,-3610,
3156,11,0,65,195126,0,140,-50,-630,240,-20,-3620,
3166,11,0,71,195742,-100,-350,-220,-570,230,-20,-3630,
3176,11,0,62,196362,-100,-50,110,-260,230,-20,-3630,
3186,11,0,64,197033,0,140,0,-210,230,-20,-3640,
3196,11,0,62,197661,0,260,20,-120,230,-20,-3640,
3206,11,0,60,198500,-100,430,-40,-30,230,-20,-3640,
3216,11,0,59,199194,0,380,0,30,230,-20,-3640,
3226,11,0,53,199808,-100,640,180,-100,240,-20,-3640,
3236,11,0,63,200389,0,-360,90,-90,240,-20,-3640,
3246,11,0,60,200974,0,-470,260,100,240,-20,-3640,
3256,11,0,49,201563,0,20,-100,30,240,-20,-3640,
3266,11,0,52,202164,0,140,70,-180,230,-20,-3640,
3276,11,0,63,202777,0,-130,-90,-210,240,-20,-3640,
3286,11,0,54,203383,100,-50,-230,-140,240,-20,-3650,
3296,11,0,62,204014,-100,-80,-60,-130,240,-20,-3650,
3306,11,0,66,204816,0,670,180,-40,240,-20,-3650,
3316,11,0,65,205446,100,120,-10,-240,250,-20,-3650,
3326,11,1,57,206085,100,40,60,-240,250,-20,-3650,
3336,11,0,67,206731,0,120,160,-150,240,-20,-3650,
3346,11,0,66,207387,100,-110,-170,-240,250,-20,-3650,
3356,11,0,68,208033,0,740,40,-130,260,-20,-3660,
3366,11,0,77,208723,0,1080,-250,-150,260,-20,-3660,
3376,11,0,61,209396,0,-330,-60,-380,260,-20,-3660,
3386,11,0,59,210103,-100,-740,-40,-540,260,-20,-3670,
3396,11,0,59,210810,-100,-240,60,-10,260,-20,-3670,
3406,11,0,49,211535,-100,360,-70,460,260,-20,-3670,
3416,11,0,50,212103,0,-110,290,700,260,-20,-3660,
3426,11,0,54,212688,0,-390,-280,360,260,-20,-3650,
3436,11,0,63,213283,100,80,110,20,260,-20,-3650,
3446,11,0,54,213878,0,-10,40,-230,260,-20,-3650,
3456,11,0,63,214494,-100,240,-20,-230,260,-20,-3660,
3466,11,0,57,215118,-100,340,-150,-80,260,-20,-3660,
3476,11,0,65,215765,100,170,-40,-10,260,-20,-3660,
3486,11,0,62,216469,-100,370,-210,170,270,-30,-3660,
3496,11,0,66,217208,-100,280,50,-30,270,-30,-3660,
3506,11,0,66,217846,-100,-40,70,-70,260,-30,-3660,
3516,11,0,47,218370,100,-100,190,250,260,-30,-3650,
3526,11,0,58,218917,100,70,-100,180,260,-20,-3650,
3536,11,0,59,219476,100,-240,30,20,260,-30,-3650,
3546,11,0,58,220038,-100,190,-40,-30,260,-20,-3650,
3556,11,0,54,220606,100,-320,-30,-30,260,-20,-3650,
3566,11,0,63,221196,-100,-140,180,-10,260,-20,-3650,
3576,11,0,66,221787,-100,-490,320,420,250,-20,-3650,
3586,11,0,58,222380,-100,-610,70,490,250,-20,-3650,
3596,11,0,65,223166,0,320,10,520,250,-20,-3640,
3606,11,0,56,223773,0,20,90,430,260,-20,-3640,
3616,11,0,69,224392,0,660,-120,210,260,-20,-3640,
3626,11,0,62,225016,100,20,0,80,260,-20,-3640,
3636,11,0,64,225653,0,60,80,-240,250,-20,-3640,
3646,11,0,71,226286,100,140,170,-450,260,-20,-3640,
3656,11,0,61,226998,0,-160,-100,-350,260,-20,-3650,
3666,11,0,72,227687,0,-60,-110,-510,260,-20,-3650,
3676,11,0,59,228356,0,-130,-40,-290,260,-20,-3650,
3686,11,0,66,229011,-100,30,50,-270,260,-20,-3660,
3696,11,0,56,229766,-100,170,210,-120,260,-20,-3660,
3706,11,0,49,230307,-100,290,350,400,260,-10,-3660,
3716,11,0,56,230876,-100,130,30,260,260,-10,-3650,
3726,11,0,55,231446,-100,0,180,340,260,-10,-3650,
3736,11,0,61,232049,0,-20,-40,400,260,-10,-3650,
3746,11,0,69,232654,0,260,90,210,270,-10,-3640,
3756,11,0,56,233259,0,290,0,320,270,-10,-3640,
3766,11,0,61,233919,0,920,-220,-40,270,-10,-3640,
3776,11,0,66,234596,0,930,-170,-70,280,-10,-3640,
3786,11,0,60,235245,0,390,-200,-350,280,-10,-3650,
3796,11,0,65,236071,0,-250,40,-270,280,-10,-3650,
3806,11,0,45,236612,0,170,-10,-380,280,-10,-3650,
3816,11,0,52,237167,0,-320,230,-300,280,-10,-3660,
3826,11,0,50,237726,-100,-320,-40,-280,280,-10,-3660,
3836,11,0,51,238299,-100,-230,90,-270,280,-10,-3660,
3846,11,0,64,238889,-100,40,50,100,280,-10,-3660,
3856,11,0,61,239484,-100,-60,40,120,280,-10,-3660,
3866,11,0,58,240085,-100,-340,240,450,280,-10,-3660,
3876,11,0,66,240705,-100,-160,-120,380,270,-10,-3650,
3886,11,0,59,241321,0,510,-150,400,280,-10,-3650,
3896,11,0,61,242127,100,-150,30,370,280,-10,-3640,
3906,11,0,69,242797,0,200,-30,10,280,-10,-3640,
3916,11,0,67,243428,100,320,70,0,280,-10,-3640,
3926,11,0,64,244050,100,-190,50,-160,290,-10,-3640,
3936,11,0,64,244761,0,-90,160,-410,290,-10,-3650,
3946,11,0,61,245414,0,650,70,-510,290,-10,-3660,
3956,11,0,51,246035,0,620,-50,-570,290,-10,-3660,
3966,11,0,58,246665,-100,500,-30,-370,290,-10,-3670,
3976,11,0,58,247253,-100,-360,-140,-160,290,-10,-3670,
3986,11,0,65,247838,-100,-480,240,30,290,-10,-3670,
3996,11,0,53,248601,-100,-860,10,320,280,-10,-3670,
4006,11,0,53,249198,-100,-240,-50,570,280,-10,-3660,
4016,11,1,62,249804,0,30,380,560,280,0,-3650,
4026,11,0,63,250419,0,150,-20,570,290,0,-3650,
4036,11,0,59,251037,0,910,-160,190,290,-10,-3640,
4046,11,0,66,251659,0,240,20,-10,290,-10,-3640,
4056,11,0,64,252355,0,-100,0,-170,300,-10,-3650,
4066,11,0,65,253043,0,-870,280,-270,290,0,-3650,
4076,11,0,62,253704,0,-210,-50,-350,290,-10,-3650,
4086,11,0,52,254291,0,540,170,-280,300,0,-3660,
4096,11,0,51,254991,-100,-330,-90,-250,290,-10,-3660,
4106,11,0,50,255544,-100,390,220,-110,290,0,-3660,
4116,11,0,63,256117,-100,720,-30,230,300,0,-3660,
4126,11,0,63,256685,-100,-30,110,-50,300,0,-3660,
4136,11,0,56,257276,-100,-710,-40,230,290,-10,-3660,
4146,11,0,58,257874,100,-160,-120,110,290,-10,-3660,
4156,11,0,60,258472,0,410,30,-150,290,-10,-3660,
4166,11,0,60,259062,100,350,-170,-710,300,-10,-3660,
4176,11,0,56,259665,300,-10,90,-1460,300,-10,-3680,
4186,11,0,55,260265,200,20,0,-2680,300,-10,-3700,
4196,11,0,63,261056,100,160,-160,-3030,300,-10,-3740,
4206,11,0,64,261667,100,-670,-460,-3050,290,-10,-3770,
4216,11,0,69,262342,300,-320,-30,-3090,290,-10,-3810,
4226,11,0,54,262943,400,920,-210,-3720,300,-10,-3850,
4236,11,0,55,263513,-100,490,-20,-4150,310,-10,-3890,
4246,11,0,56,264173,500,-290,-190,-5010,300,-10,-3940,
4256,11,0,50,264776,-100,230,-130,-5330,300,-10,-4000,
4266,11,0,56,265319,500,620,-140,-5000,310,-20,-4060,
4276,11,0,53,265914,500,660,110,-5230,310,-20,-4120,
4286,11,0,46,266646,200,-220,-110,-5300,310,-20,-4180,
4296,11,0,56,267196,-300,-190,60,-4730,310,-20,-4230,
4306,11,0,48,267738,-200,0,250,-2800,300,-10,-4270,
4316,11,0,53,268299,-100,0,-60,-2080,310,-20,-4300,
4326,11,0,62,268857,100,960,130,-1810,320,-20,-4320,
4336,11,0,69,269435,100,230,-90,-2050,320,-20,-4340,
