cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
605,11,0,64,35001,0,-700,280,-10,60,-10,20,
615,11,0,57,35606,100,-40,-160,-590,60,-10,20,
625,11,0,57,36212,100,310,-190,-1450,60,-10,0,
635,11,0,68,36835,200,190,-450,-1390,60,-20,0,
645,11,0,60,37453,0,-580,10,-2990,60,-10,-30,
655,11,0,64,38077,0,-30,30,-2990,60,-10,-70,
665,11,0,66,38706,-100,770,-170,-2760,60,-20,-100,
675,11,0,63,39324,300,610,-150,-2720,70,-20,-130,
685,11,0,59,40100,400,430,-90,-4910,70,-20,-180,
695,11,0,60,40710,-100,-820,-190,-5050,70,-20,-240,
705,11,0,48,41309,-200,-300,-290,-5320,70,-20,-300,
715,11,0,61,41904,-400,10,-120,-4850,70,-20,-350,
725,11,0,60,42493,-100,220,-230,-4250,70,-20,-400,
735,11,0,57,43101,500,290,-80,-4760,80,-20,-450,
745,11,0,55,43664,-100,170,-130,-5580,80,-20,-510,
755,11,0,65,44236,-200,530,-200,-5680,80,-30,-570,
765,11,0,71,44774,-400,120,-10,-4550,80,-30,-630,
775,11,0,50,45493,-200,-720,-20,-2050,80,-30,-660,
785,11,0,64,46089,100,-410,480,-1440,80,-20,-680,
795,11,0,65,46761,0,670,80,-2120,80,-20,-700,
805,11,0,57,47410,100,950,50,-2100,90,-20,-720,
815,11,0,56,48057,0,620,100,-2670,90,-20,-750,
825,11,0,59,48628,-100,-250,-80,-2130,90,-20,-780,
835,11,0,56,49185,-100,-470,-130,-1820,90,-20,-800,
845,11,0,56,49766,-100,-320,100,-1300,90,-20,-810,
855,11,0,57,50352,-100,90,280,-530,80,-20,-820,
865,11,0,58,50946,0,-120,-40,-200,80,-20,-830,
875,11,0,56,51546,100,-100,0,-410,90,-20,-830,
885,11,0,65,52329,100,650,140,-520,90,-20,-840,
895,11,0,60,52927,0,280,-140,-1140,90,-20,-850,
905,11,0,65,53548,0,-290,150,-1120,90,-20,-860,
915,11,0,59,54168,0,-210,190,-1240,90,-20,-870,
925,11,0,59,54805,0,-70,50,-1320,90,-20,-890,
935,11,0,69,55450,0,470,-60,-1460,90,-20,-900,
945,11,0,71,56092,0,410,70,-1490,100,-20,-920,
955,11,0,65,56793,100,40,-370,-1600,100,-20,-940,
965,11,0,56,57464,100,-40,-240,-1760,100,-20,-960,
975,11,2,62,58156,400,-230,-180,-2950,90,-20,-990,
985,11,0,54,58944,0,670,290,-4260,100,-20,-1030,
995,11,0,68,59538,300,390,-120,-4510,100,-30,-1080,
1005,11,0,63,60126,200,-1200,-170,-4650,100,-30,-1130,
1015,11,0,63,60746,-200,-550,80,-5090,100,-30,-1190,
1025,11,0,53,61315,-200,430,-380,-4490,100,-30,-1240,
1035,11,0,58,61894,-100,1030,250,-4050,110,-30,-1280,
1045,11,0,56,62469,500,370,-160,-4640,110,-30,-1330,
1055,11,0,64,63064,1200,-780,-40,-5460,110,-30,-1390,
1065,11,0,57,63630,1200,-410,30,-7440,110,-30,-1470,
1075,11,0,51,64300,500,-340,-140,-8140,110,-30,-1560,
1085,11,0,48,65013,500,310,-440,-8170,110,-30,-1650,
1095,11,0,44,65577,-400,-510,100,-7900,110,-30,-1740,
1105,11,0,45,66104,400,-170,-210,-6880,110,-40,-1820,
1115,11,0,56,66634,-500,530,-20,-6140,120,-30,-1890,
1125,11,0,62,67168,500,250,-210,-5770,120,-40,-1960,
1135,11,0,52,67720,1500,-40,160,-5680,120,-40,-2020,
1145,11,0,47,68258,1600,110,180,-6410,120,-30,-2090,
1155,11,0,60,68855,2300,330,230,-7570,120,-30,-2170,
1165,11,0,62,69465,1600,160,-180,-9880,130,-40,-2270,
1175,11,0,55,70171,400,-690,30,-11080,120,-40,-2400,
1185,11,0,26,70793,-900,-360,-300,-9650,120,-40,-2510,
1195,11,0,52,71151,-1700,230,30,-7050,120,-40,-2600,
1205,11,0,50,71569,-2000,530,240,-2650,130,-40,-2640,
1215,11,0,47,71990,-2500,-600,260,-1930,130,-40,-2660,
1225,11,0,42,72421,-2300,-280,-30,410,130,-40,-2660,
1235,11,0,38,72863,-1400,-50,50,3680,120,-40,-2630,
1245,11,0,38,73289,-100,230,-20,6040,130,-40,-2560,
1255,11,0,44,73692,1100,420,-190,4420,130,-40,-2510,
1265,11,0,37,74135,1200,280,150,720,130,-40,-2490,
1275,11,0,44,74558,900,100,-110,-2050,130,-40,-2500,
1285,11,0,38,75013,0,-240,-70,-3690,130,-40,-2540,
1295,11,0,45,75448,-900,-350,-30,-2550,120,-40,-2570,
1305,11,0,43,75921,-900,620,-160,130,130,-40,-2580,
1315,11,0,49,76380,-900,530,-10,3280,140,-40,-2550,
1325,11,0,46,76879,-300,-530,40,5020,130,-40,-2500,
1335,11,0,52,77371,-100,-230,-260,4120,130,-40,-2450,
1345,11,0,55,77933,0,420,50,2740,130,-40,-2420,
1355,11,0,49,78492,-100,590,130,1470,140,-40,-2400,
1365,11,0,55,79236,-500,-270,-70,2780,140,-40,-2370,
1375,11,0,56,79761,-500,-130,-30,3720,130,-40,-2330,
1385,11,0,50,80285,-400,390,50,4510,140,-40,-2290,
1395,11,0,57,80817,-200,20,50,5010,140,-40,-2230,
1405,11,2,49,81351,-100,130,150,4790,140,-40,-2180,
1415,11,0,54,81907,-300,-390,80,4440,140,-40,-2130,
1425,11,0,57,82479,-400,-130,530,4500,140,-30,-2080,
1435,11,0,52,83051,-500,-220,-120,4760,140,-30,-2020,
1445,11,0,57,83629,-500,-40,0,5390,140,-30,-1960,
1455,11,2,62,84214,-600,310,-20,6220,140,-40,-1900,
1465,11,0,56,84942,-500,-640,40,8250,140,-30,-1810,
1475,11,0,61,85516,-500,-60,-120,8580,140,-30,-1720,
1485,11,0,58,86074,-500,320,70,8410,140,-30,-1620,
1495,11,0,60,86635,-400,560,0,8020,150,-30,-1530,
1505,11,2,55,87205,0,470,60,7720,150,-30,-1440,
1515,11,0,55,87840,500,110,310,4940,150,-30,-1380,
1525,11,0,61,88442,500,-140,-80,2880,150,-30,-1340,
1535,11,0,53,89069,200,-40,80,500,150,-30,-1330,
1545,11,0,52,89644,100,1030,150,180,160,-30,-1330,
1555,11,0,57,90192,-100,-180,-370,80,160,-30,-1330,
1565,11,0,56,90918,-100,-30,30,800,160,-30,-1320,
1575,11,0,50,91482,-100,130,130,1340,160,-30,-1310,
1585,11,0,54,92057,100,40,0,1040,160,-30,-1290,
1595,11,0,58,92632,300,160,-210,460,160,-30,-1290,
1605,11,0,58,93211,400,280,150,-1460,170,-30,-1300,
1615,11,0,59,93807,300,10,-120,-2070,170,-30,-1320,
1625,11,0,57,94460,100,-330,60,-2960,170,-30,-1350,
1635,11,0,62,95132,0,-270,-90,-2820,160,-30,-1380,
1645,11,0,59,95765,-100,130,90,-2300,170,-30,-1410,
1655,11,0,50,96454,-100,60,70,-2000,170,-30,-1430,
1665,11,0,59,97006,0,-130,-190,-1940,170,-30,-1450,
1675,11,0,53,97552,300,-450,170,-2200,170,-30,-1480,
1685,11,0,58,98120,300,-110,-20,-3020,160,-30,-1510,
1695,11,0,58,98692,0,300,-240,-3660,170,-30,-1550,
1705,11,0,60,99270,100,380,-190,-3500,170,-30,-1590,
1715,11,0,64,99854,-100,440,280,-3170,170,-30,-1630,
1725,11,0,55,100438,-100,-330,60,-2760,170,-30,-1660,
1735,11,0,58,101047,0,-130,-110,-2170,170,-30,-1680,
1745,11,0,63,101699,-100,790,-120,-1400,180,-30,-1700,
1755,11,0,66,102481,-100,180,-80,-1020,180,-30,-1710,
1765,11,0,67,103115,0,320,0,-1150,180,-30,-1730,
1775,11,0,65,103789,0,760,50,-1080,190,-30,-1740,
1785,11,0,53,104435,100,580,-70,-1360,190,-40,-1750,
1795,11,0,59,105096,0,-610,80,-1440,190,-40,-1770,
1805,11,0,65,105752,-100,-190,-110,-1220,180,-40,-1780,
1815,11,0,57,106305,-100,390,0,-850,190,-40,-1790,
1825,11,0,58,106865,0,-270,90,-540,190,-40,-1800,
1835,11,0,62,107433,-100,210,0,-180,190,-40,-1800,
1845,11,0,54,108032,-100,-320,-180,-70,190,-40,-1800,
1855,11,0,64,108807,0,430,250,-100,190,-40,-1810,
1865,11,0,57,109409,0,190,70,-130,190,-40,-1810,
1875,11,0,64,110040,0,-30,-260,-220,190,-40,-1810,
1885,11,0,62,110672,100,200,180,-480,200,-40,-1810,
1895,11,0,61,111368,0,510,-80,-600,200,-40,-1820,
1905,11,0,54,112043,0,640,-20,-580,210,-40,-1830,
1915,11,0,61,112713,0,-120,180,-740,210,-40,-1830,
1925,11,0,54,113302,-100,-360,230,-600,210,-40,-1840,
1935,11,0,55,113882,-100,-370,130,-370,200,-40,-1850,
1945,11,0,52,114577,-100,330,-10,580,210,-40,-1840,
1955,11,0,67,115138,-100,230,-40,610,210,-40,-1830,
1965,11,0,52,115711,100,20,110,710,200,-40,-1830,
1975,11,0,58,116289,100,-150,-180,250,200,-40,-1820,
1985,11,0,55,116882,-500,-190,40,-710,200,-40,-1830,
1995,11,0,64,117488,500,-550,-40,-1180,200,-40,-1840,
2005,11,0,68,118076,-3800,0,-70,-880,200,-40,-1850,
2015,11,0,50,118626,-100,710,-130,580,200,-40,-1850,
2025,11,0,63,119229,-100,340,-180,-30,210,-40,-1850,
2035,11,0,63,119831,0,-380,-140,0,200,-40,-1850,
2045,11,0,62,120618,100,-150,210,-30,200,-40,-1850,
2055,11,0,70,121285,0,510,-490,-40,210,-40,-1850,
2065,11,3,59,121943,100,-320,-480,-70,210,-50,-1860,
2075,11,0,54,122548,-100,-510,200,-440,200,-40,-1860,
2085,11,3,60,123229,-100,300,-510,-50,200,-50,-1860,
2095,11,0,62,123852,-100,600,-90,100,200,-50,-1860,
2105,11,0,57,124415,-100,1080,250,270,210,-40,-1860,
2115,11,0,58,125012,0,1060,250,180,220,-40,-1850,
2125,11,0,65,125604,100,-400,-30,-80,220,-40,-1850,
2135,11,0,64,126188,100,-1450,-370,20,210,-50,-1850,
2145,11,0,55,126936,-100,-470,90,-50,210,-50,-1850,
2155,11,0,62,127541,0,880,-250,-140,220,-50,-1860,
2165,11,0,66,128127,-400,790,160,-370,220,-50,-1860,
2175,11,0,58,128753,-500,-60,100,-1240,220,-50,-1870,
2185,11,0,51,129404,-800,-290,230,-930,230,-50,-1880,
2195,11,0,52,130075,-5300,-540,-230,1150,220,-50,-1880,
2205,11,0,47,130666,0,20,-100,1880,230,-50,-1860,
2215,11,0,63,131260,100,310,-100,1290,230,-50,-1840,
2225,11,0,54,131798,200,-40,-330,310,240,-50,-1830,
2235,11,0,55,132558,100,140,-10,-1030,240,-50,-1840,
2245,11,0,55,133115,0,-20,-150,-1320,240,-50,-1860,
2255,11,0,60,133686,-100,0,270,-1060,240,-50,-1870,
2265,11,3,58,134260,-200,-560,410,-700,230,-50,-1880,
2275,11,0,52,134835,-100,-150,100,420,230,-50,-1880,
2285,11,0,58,135437,-100,-190,-10,990,230,-50,-1870,
2295,11,0,66,136056,100,1090,390,590,240,-50,-1860,
2305,11,0,63,136670,100,1020,130,530,250,-50,-1850,
2315,11,0,69,137278,100,40,-310,180,250,-50,-1850,
2325,11,0,57,137896,0,-370,130,-350,250,-50,-1850,
2335,11,0,66,138703,0,30,-50,-450,250,-50,-1860,
2345,11,0,61,139384,-100,830,140,-610,260,-50,-1860,
2355,11,0,57,140031,-500,-50,340,-600,260,-50,-1870,
2365,11,0,57,140682,-500,-290,0,-490,250,-50,-1870,
2375,11,0,61,141308,-300,780,370,-10,260,-50,-1880,
2385,11,0,53,141872,-100,-140,70,950,260,-50,-1870,
2395,11,0,71,142504,0,20,200,1210,250,-50,-1850,
2405,11,0,58,143041,0,340,30,730,260,-50,-1840,
2415,11,0,57,143589,0,-190,210,290,260,-50,-1840,
2425,11,0,55,144156,100,-590,-10,180,250,-50,-1840,
2435,11,3,59,144923,0,20,-210,-710,250,-50,-1840,
2445,11,0,62,145517,0,430,-10,-860,260,-50,-1850,
2455,11,0,58,146158,-100,-810,150,-960,260,-50,-1860,
2465,11,0,57,146782,-100,-420,-150,-460,250,-50,-1870,
2475,11,0,61,147402,-100,620,-540,740,260,-50,-1860,
2485,11,0,62,147938,100,-1120,-110,330,260,-50,-1860,
2495,11,0,57,148485,-100,460,70,-170,260,-50,-1860,
2505,11,0,59,149029,0,0,-100,120,260,-50,-1860,
2515,11,0,59,149590,100,-370,160,220,260,-50,-1860,
2525,11,0,52,150302,-100,-240,-80,-30,250,-50,-1860,
2535,11,0,57,150865,100,-130,-70,-330,250,-50,-1860,
2545,11,0,57,151452,-100,-280,140,-170,250,-50,-1860,
2555,11,0,59,152048,-100,280,-80,280,250,-50,-1860,
2565,11,0,64,152657,-100,400,60,320,260,-50,-1850,
2575,11,0,65,153269,100,-230,-10,170,250,-50,-1850,
2585,11,0,66,153903,100,-320,-40,150,250,-50,-1850,
2595,11,0,67,154542,0,230,-50,-70,250,-50,-1850,
2605,11,0,65,155173,100,-10,80,-400,250,-50,-1850,
2615,11,0,54,155837,100,760,180,-1090,250,-50,-1860,
2625,11,0,62,156616,200,730,440,-1460,250,-50,-1880,
2635,11,0,60,157291,100,420,-140,-2400,250,-50,-1900,
2645,11,0,54,157920,100,150,100,-2700,250,-50,-1930,
2655,11,0,60,158550,0,300,180,-2630,250,-50,-1960,
2665,11,0,58,159168,0,250,160,-2780,250,-50,-1990,
2675,11,0,65,159741,-100,40,60,-3100,250,-50,-2020,
2685,11,0,57,160320,100,-270,-150,-2960,250,-50,-2060,
2695,11,0,60,160915,100,390,170,-3250,250,-50,-2090,
2705,11,0,63,161505,100,550,-330,-2960,260,-60,-2130,
2715,11,0,64,162111,400,60,-100,-3450,260,-60,-2160,
2725,11,0,55,162901,400,-60,-120,-4640,260,-60,-2210,
2735,11,0,55,163501,-100,380,180,-5030,260,-60,-2270,
2745,11,0,54,164118,-100,-40,-140,-4880,260,-60,-2320,
2755,11,0,49,164722,-200,-1020,-50,-5090,260,-60,-2380,
2765,11,0,53,165264,100,-330,-340,-3750,250,-60,-2420,
2775,11,0,48,165808,100,-70,140,-2670,250,-60,-2460,
2785,11,0,54,166358,-100,280,-130,-2290,250,-60,-2480,
2795,11,0,60,166908,0,240,200,-2250,260,-60,-2510,
2805,11,0,58,167465,100,-50,-40,-2640,260,-60,-2540,
2815,11,0,66,168222,0,-70,100,-3030,250,-60,-2580,
2825,11,0,57,168800,100,-200,-10,-3200,250,-60,-2610,
2835,11,0,57,169391,100,-80,250,-2750,250,-60,-2640,
2845,11,0,61,169989,100,130,20,-2300,250,-60,-2670,
2855,11,0,66,170591,0,30,-30,-2430,260,-60,-2700,
2865,11,0,64,171192,0,-340,-70,-2730,260,-60,-2730,
2875,11,0,59,171846,0,-200,150,-3410,260,-60,-2760,
2885,11,0,69,172535,-100,-70,70,-3850,250,-60,-2810,
2895,11,0,60,173145,-200,140,-170,-2780,260,-60,-2840,
2905,11,0,61,173851,100,-190,90,-1880,260,-60,-2870,
2915,11,0,54,174456,0,-100,-400,-2330,250,-60,-2890,
2925,11,0,59,175031,0,340,250,-2630,250,-60,-2920,
2935,11,0,58,175607,0,580,0,-2790,250,-60,-2950,
2945,11,0,56,176147,200,210,-40,-3070,260,-60,-2980,
2955,11,0,52,176682,400,-200,40,-3450,260,-60,-3020,
2965,11,0,60,177232,-100,120,-10,-4130,260,-60,-3070,
2975,11,0,58,177809,-100,340,-60,-4220,260,-60,-3110,
2985,11,0,61,178388,-100,50,320,-3770,260,-60,-3160,
2995,11,0,59,178977,-100,-150,-260,-3280,260,-60,-3200,
3005,11,0,60,179804,-100,680,40,-2830,270,-60,-3230,
3015,11,0,52,180427,-100,-260,-60,-2650,270,-60,-3260,
3025,11,0,58,181073,100,-290,-10,-3090,270,-60,-3290,
3035,11,0,50,181618,-100,0,-80,-2570,270,-60,-3320,
3045,11,0,51,182170,-100,90,-180,-2030,270,-60,-3350,
3055,11,0,56,182733,100,230,150,-1780,270,-60,-3370,
3065,11,0,65,183302,0,200,-180,-1630,270,-60,-3380,
3075,11,0,63,183887,100,40,-70,-1960,270,-60,-3410,
3085,11,0,59,184476,0,-280,0,-1940,270,-60,-3430,
3095,11,0,52,185168,-100,-400,50,-2350,260,-60,-3450,
3105,11,0,53,185740,-100,640,-90,-1820,260,-60,-3470,
3115,11,0,60,186338,-100,340,-200,-1430,260,-70,-3490,
3125,11,0,58,186928,100,250,70,-920,260,-70,-3500,
3135,11,0,66,187541,100,-80,200,-880,270,-70,-3510,
3145,11,0,60,188196,100,-100,-150,-1050,270,-70,-3520,
3155,11,0,56,188838,0,580,50,-1040,270,-70,-3530,
3165,11,0,66,189512,0,540,180,-1080,280,-70,-3540,
3175,11,0,52,190119,100,620,-140,-1080,280,-70,-3560,
3185,11,0,60,190756,0,-450,-90,-1280,280,-70,-3570,
3195,11,0,61,191447,100,-190,-190,-1250,280,-70,-3580,
3205,11,0,49,192045,100,180,170,-1010,280,-70,-3590,
3215,11,0,62,192649,-100,950,-80,-680,280,-70,-3600,
3225,11,0,55,193227,-100,-160,-10,-470,280,-70,-3610,
3235,11,0,58,193809,0,-520,150,-340,280,-70,-3610,
3245,11,0,59,194407,100,20,160,-400,290,-70,-3620,
3255,11,0,63,195008,100,520,-130,-390,290,-70,-3620,
3265,11,0,70,195627,100,-480,-30,-530,290,-70,-3630,
3275,11,0,59,196244,100,320,50,-730,290,-70,-3630,
3285,11,0,58,197077,0,950,-130,-990,300,-70,-3640,
3295,11,0,61,197809,0,280,-260,-1090,300,-70,-3660,
3305,11,0,58,198500,0,390,-120,-1100,310,-70,-3670,
3315,11,0,60,199171,-100,-290,-40,-1060,310,-70,-3680,
3325,11,0,56,199753,-200,-630,-80,-1270,300,-70,-3690,
3335,11,0,48,200322,-100,-420,190,280,300,-70,-3690,
3345,11,0,62,200917,-100,160,-80,790,300,-70,-3690,
3355,11,0,58,201506,100,-360,180,680,300,-70,-3680,
3365,11,0,61,202103,0,50,-120,120,300,-70,-3680,
3375,11,0,57,202701,100,160,130,-480,300,-70,-3680,
3385,11,0,53,203515,0,460,-100,-810,300,-70,-3690,
3395,11,0,58,204126,0,400,290,-890,300,-70,-3700,
3405,11,0,66,204732,-100,-140,-70,-560,300,-70,-3710,
3415,11,0,73,205354,-100,190,-150,10,300,-70,-3710,
3425,11,0,71,205974,-100,-250,-110,-230,300,-70,-3710,
3435,11,0,62,206630,-100,-130,60,80,300,-70,-3710,
3445,11,0,56,207295,0,690,120,380,310,-70,-3710,
3455,11,0,68,207902,-100,480,-220,410,320,-70,-3700,
3465,11,0,54,208515,0,-740,-10,270,310,-70,-3700,
3475,11,0,62,209196,0,120,-90,-130,310,-70,-3700,
3485,11,0,59,209929,0,520,-210,-480,310,-70,-3700,
3495,11,0,52,210518,0,210,70,-580,310,-70,-3710,
3505,11,1,65,211103,-100,-920,300,-440,310,-70,-3710,
3515,11,0,57,211667,-100,0,280,0,310,-70,-3720,
3525,11,0,61,212277,-100,680,-170,-160,320,-70,-3720,
3535,11,0,66,212878,0,710,180,-170,320,-70,-3720,
3545,11,0,63,213532,0,760,-50,-230,330,-70,-3720,
3555,11,0,57,214189,0,560,90,-200,330,-70,-3720,
3565,11,0,61,214864,-100,320,30,-110,330,-70,-3720,
3575,11,0,57,215492,-100,720,-200,210,330,-70,-3720,
3585,11,0,57,216189,0,450,170,70,340,-70,-3720,
3595,11,0,55,216746,0,-900,-120,150,330,-70,-3720,
3605,11,0,57,217306,-100,-460,310,-40,320,-70,-3720,
3615,11,0,56,217883,0,470,-100,130,330,-70,-3720,
3625,11,0,62,218473,0,250,120,120,330,-70,-3720,
3635,11,0,63,219071,-100,-470,140,220,330,-70,-3720,
3645,11,0,60,219674,0,120,80,230,330,-70,-3710,
3655,11,0,71,220282,0,550,130,210,330,-70,-3710,
3665,11,0,70,220888,100,140,-150,-160,330,-70,-3710,
3675,11,0,66,221512,-100,-220,140,10,330,-70,-3710,
3685,11,0,60,222316,-100,420,-90,-40,330,-70,-3720,
3695,11,0,68,222951,-100,500,-160,-30,330,-70,-3710,
3705,11,0,69,223588,100,320,-200,-30,330,-70,-3720,
3715,11,0,68,224265,-100,270,-260,0,340,-70,-3720,
3725,11,0,61,224960,-100,-700,130,20,330,-70,-3720,
3735,11,0,63,225597,-100,-130,-130,160,330,-70,-3710,
3745,11,0,59,226254,-100,-220,-230,170,330,-70,-3710,
3755,11,0,61,226837,-100,-1160,270,120,330,-70,-3710,
3765,11,0,51,227478,-100,-790,-340,450,320,-80,-3710,
3775,11,0,51,228226,0,1120,-110,410,330,-80,-3700,
3785,11,0,66,228775,100,690,-100,260,330,-80,-3700,
3795,11,0,64,229343,100,-70,240,80,340,-70,-3690,
3805,11,0,46,229907,100,-560,-50,-250,330,-70,-3700,
3815,11,0,60,230512,100,-100,-10,-550,330,-70,-3700,
3825,11,0,65,231164,0,50,-130,-540,340,-70,-3710,
3835,11,0,57,231809,0,860,20,-410,340,-70,-3710,
3845,11,0,63,232466,-100,540,-100,-710,340,-80,-3720,
3855,11,0,49,233046,-100,930,170,-230,340,-70,-3720,
3865,11,0,52,233596,-100,20,-80,-290,340,-80,-3720,
3875,11,0,50,234328,-100,300,300,290,340,-80,-3720,
3885,11,0,55,234907,-100,190,100,690,340,-70,-3710,
3895,11,0,65,235502,0,260,0,800,340,-70,-3710,
3905,11,0,56,236093,100,-330,50,610,330,-70,-3700,
3915,11,0,60,236691,0,-140,-40,260,330,-70,-3700,
3925,11,0,62,237293,100,250,-170,-130,340,-70,-3700,
3935,11,0,72,237906,100,480,-50,-380,340,-70,-3700,
3945,11,0,71,238516,100,-290,-130,-130,340,-80,-3700,
3955,11,0,63,239152,100,-390,90,-460,340,-80,-3710,
3965,11,0,61,239827,0,0,-150,-380,340,-80,-3710,
3975,11,0,67,240644,-100,440,-120,-120,340,-80,-3720,
3985,11,0,64,241307,-100,-480,-50,-410,340,-80,-3720,
3995,11,0,62,241927,-100,-150,350,210,340,-80,-3720,
4005,11,0,57,242586,-100,60,-60,420,340,-80,-3720,
4015,11,0,57,243272,0,-420,160,110,340,-80,-3710,
4025,11,0,58,243866,0,-470,120,140,330,-80,-3710,
4035,11,0,58,244471,-100,-700,110,250,330,-80,-3710,
4045,11,0,66,245077,0,50,90,330,330,-80,-3700,
4055,11,0,63,245694,0,290,70,130,330,-80,-3700,
4065,11,0,60,246401,0,540,-140,50,340,-80,-3700,
4075,11,0,63,247020,0,-410,-30,30,330,-80,-3700,
4085,11,0,58,247610,0,620,50,-80,330,-70,-3700,
4095,11,0,63,248225,0,170,80,50,330,-70,-3700,
4105,11,0,58,248901,0,-170,70,-60,340,-70,-3700,
4115,11,0,59,249553,0,180,-50,-140,340,-70,-3700,
4125,11,0,60,250158,0,-150,60,-210,340,-70,-3710,
4135,11,0,53,250716,0,-900,120,-110,340,-70,-3710,
4145,11,0,44,251274,0,-420,0,-350,340,-70,-3710,
4155,11,0,49,251849,-100,-70,290,-140,340,-70,-3710,
4165,11,0,56,252443,-100,-10,-120,-110,340,-70,-3710,
4175,11,0,59,253194,-100,-390,10,150,340,-70,-3710,
4185,11,0,60,253784,-100,120,150,330,340,-70,-3710,
4195,11,0,61,254380,0,320,240,330,340,-60,-3710,
4205,11,0,64,254979,0,990,70,180,340,-60,-3700,
4215,11,0,66,255602,0,-290,10,450,340,-60,-3700,
4225,11,0,67,256227,0,140,200,-30,340,-60,-3700,
4235,11,0,72,256872,0,580,-270,210,340,-60,-3700,
4245,11,0,71,257506,0,-510,310,40,340,-60,-3700,
4255,11,0,65,258178,0,-450,50,-200,340,-60,-3700,
4265,11,0,59,258878,0,240,10,-440,340,-60,-3700,
4275,11,0,59,259646,0,-30,-100,-260,340,-60,-3710,
4285,11,0,56,260251,0,-110,-40,-350,340,-60,-3710,
4295,11,0,62,260894,-100,800,-190,-150,340,-70,-3710,
4305,11,0,61,261494,-100,520,350,10,340,-60,-3710,
4315,11,0,65,262098,0,-70,-130,60,340,-70,-3710,
4325,11,0,62,262707,0,220,30,200,340,-60,-3710,
4335,11,0,55,263314,100,510,-380,50,350,-70,-3710,
4345,11,0,64,263925,100,80,80,-420,350,-70,-3710,
