cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
502,11,0,60,28412,0,510,0,740,60,0,0,
512,11,0,68,29017,100,-270,-100,150,60,0,10,
522,11,0,56,29624,0,-610,-90,190,50,0,10,
532,11,0,64,30246,100,-190,150,60,50,0,10,
542,11,0,62,30865,100,560,-200,-190,50,0,10,
552,11,0,63,31484,-100,660,-150,-160,50,0,10,
562,11,0,73,32120,0,-160,40,-110,60,0,10,
572,11,0,59,32764,0,-90,-10,-440,50,0,0,
582,11,0,69,33426,0,40,-140,-240,50,0,0,
592,11,0,71,34260,0,610,30,-340,60,0,0,
602,11,0,66,34932,0,60,-380,-410,60,0,0,
612,11,0,64,35573,0,70,-80,-790,60,0,0,
622,11,0,68,36237,0,470,0,-920,70,0,-10,
632,11,0,61,36909,200,260,-130,-1890,70,0,-30,
642,11,0,57,37572,100,-130,-90,-2950,70,0,-60,
652,11,0,52,38153,-100,-260,-260,-3630,60,0,-100,
662,11,0,64,38737,-100,-330,170,-2950,60,0,-130,
672,11,0,62,39298,300,740,0,-2520,60,0,-160,
682,11,0,58,39879,500,450,180,-3060,70,0,-190,
692,11,0,57,40455,1100,-460,60,-3510,70,0,-230,
702,11,0,52,41222,1100,-1110,390,-4790,60,0,-280,
712,11,0,63,41807,500,170,-190,-5360,70,0,-340,
722,11,0,55,42384,500,1290,40,-6140,80,0,-410,
732,11,0,58,42979,500,750,60,-6430,80,0,-480,
742,11,0,54,43626,-100,-540,-380,-7370,80,0,-560,
752,11,0,54,44198,-500,170,-110,-6260,80,-10,-630,
762,11,0,55,44808,-500,980,160,-3460,80,0,-680,
772,11,0,56,45382,-500,-200,-50,-2140,80,0,-710,
782,11,0,60,45955,-100,-780,190,-890,80,0,-720,
792,11,0,54,46541,100,-400,-100,-820,80,0,-730,
802,11,0,57,47331,200,640,50,-1860,80,0,-740,
812,11,0,59,47909,0,370,80,-2540,80,0,-770,
822,11,0,62,48501,100,-70,0,-2630,80,0,-800,
832,11,0,62,49087,100,210,-160,-2590,80,0,-830,
842,11,0,58,49691,-100,30,-80,-2610,90,0,-860,
852,11,0,54,50298,-400,30,-60,-1700,80,0,-880,
862,11,0,64,50920,-100,-610,10,100,80,0,-880,
872,11,0,64,51536,100,10,-110,330,80,0,-880,
882,11,0,57,52150,100,410,30,-120,80,0,-880,
892,11,0,73,52779,200,380,0,-260,80,0,-880,
902,11,0,62,53371,0,-30,-80,-1320,80,0,-890,
912,11,0,63,54220,0,-160,-200,-1800,80,0,-910,
922,11,0,61,54912,100,-30,-300,-1720,80,0,-930,
932,11,0,65,55538,0,-110,170,-1770,80,0,-950,
942,11,0,56,56166,-100,-100,-310,-1720,80,-10,-970,
952,11,0,61,56788,-100,60,-90,-1460,90,-10,-990,
962,11,0,50,57365,0,-40,-110,-1420,90,-10,-1010,
972,11,0,57,57923,400,80,280,-1600,80,-10,-1020,
982,11,0,55,58460,500,0,70,-3030,80,-10,-1050,
992,11,0,50,58997,500,980,-150,-3480,90,-10,-1090,
1002,11,0,56,59566,500,1460,0,-3960,110,-10,-1130,
1012,11,0,48,60211,-100,910,-110,-5060,100,-10,-1190,
1022,11,0,55,60772,-100,850,20,-5540,100,-10,-1250,
1032,11,0,59,61344,500,-420,190,-4740,100,-10,-1300,
1042,11,0,56,61922,500,-70,-100,-4650,100,-10,-1360,
1052,11,0,58,62582,1200,1010,-150,-5220,110,-10,-1410,
1062,11,0,60,63239,1200,-470,-240,-6410,120,-10,-1480,
1072,11,0,51,63864,1200,-20,-70,-8110,110,-10,-1560,
1082,11,0,50,64423,-400,-200,110,-7870,110,-10,-1650,
1092,11,0,55,64943,1100,120,-250,-7180,120,-10,-1740,
1102,11,0,56,65469,500,50,-70,-6650,120,-10,-1810,
1112,11,0,60,66169,500,-130,-10,-6740,120,-10,-1890,
1122,11,0,58,66735,1200,-470,-140,-6190,120,-10,-1960,
1132,11,0,60,67283,1600,-60,-140,-6510,120,-10,-2030,
1142,11,0,60,67841,1600,370,80,-7630,130,-10,-2110,
1152,11,0,54,68376,1600,250,230,-9690,120,-10,-2210,
1162,11,0,65,68978,1500,-910,-340,-10250,120,-20,-2330,
1172,11,0,52,69469,-400,-170,-240,-11490,120,-20,-2450,
1182,11,0,50,69987,-900,1170,-220,-9780,130,-20,-2570,
1192,11,0,80,70483,-2600,210,360,-6850,120,-20,-2650,
1202,11,0,36,71081,-2700,740,110,-2670,130,-20,-2690,
1212,11,0,43,71492,-2700,610,270,-1530,140,-20,-2710,
1222,11,0,42,71889,-2700,-470,-140,530,130,-20,-2710,
1232,11,0,37,72303,-1900,-220,10,3170,130,-20,-2680,
1242,11,0,39,72669,-800,70,300,5470,130,-10,-2620,
1252,11,0,37,73129,700,-160,110,4660,130,-10,-2560,
1262,11,0,34,73564,1100,-220,100,1630,130,-10,-2530,
1272,11,0,45,73976,1100,240,20,-1880,130,-10,-2550,
1282,11,0,37,74398,0,100,90,-3500,130,-10,-2580,
1292,11,0,44,74844,-500,-300,-100,-2950,130,-10,-2620,
1302,11,0,45,75431,-1100,90,0,620,130,-10,-2620,
1312,11,0,50,75929,-900,-120,30,3100,130,-10,-2590,
1322,11,0,44,76404,-200,-230,220,4070,130,-10,-2540,
1332,11,0,47,76914,-100,-60,-210,3930,130,-10,-2500,
1342,11,0,51,77444,0,690,-30,2670,130,-10,-2470,
1352,11,0,53,77991,-100,30,200,2000,140,-10,-2440,
1362,11,0,61,78600,-500,-400,-90,2530,140,-10,-2420,
1372,11,2,59,79255,-500,70,0,4420,140,-10,-2370,
1382,11,0,55,79804,-300,220,20,4930,140,-10,-2320,
1392,11,2,52,80503,-100,-160,80,5210,140,-10,-2260,
1402,11,0,56,81059,-200,-90,220,4420,140,-10,-2210,
1412,11,0,56,81630,-400,-280,130,4310,140,-10,-2160,
1422,11,0,56,82208,-500,430,-40,4770,140,-10,-2110,
1432,11,0,52,82773,-500,460,-100,5060,150,-10,-2050,
1442,11,2,61,83360,-1200,-50,30,6240,150,-10,-1990,
1452,11,0,61,83940,-600,-380,10,7720,140,-10,-1900,
1462,11,0,49,84496,-500,90,90,8520,140,-10,-1810,
1472,11,0,51,85060,-1200,30,140,8630,140,-10,-1710,
1482,11,0,58,85628,-500,-30,20,8650,140,0,-1620,
1492,11,0,44,86327,500,-190,150,8430,140,0,-1520,
1502,11,0,52,86878,500,380,200,5560,150,0,-1460,
1512,11,0,57,87450,500,-150,-100,3460,150,0,-1410,
1522,11,0,54,88034,500,290,30,1610,150,0,-1390,
1532,11,0,63,88683,100,290,30,200,150,0,-1390,
1542,11,0,63,89354,-100,110,-40,100,150,0,-1390,
1552,11,0,62,89965,-200,-20,60,40,160,0,-1390,
1562,11,0,49,90580,-100,-530,120,1200,150,0,-1380,
1572,11,0,65,91187,0,30,-70,1100,150,0,-1360,
1582,11,0,50,91775,100,370,70,190,150,0,-1360,
1592,11,0,46,92395,500,860,0,-990,160,0,-1370,
1602,11,0,60,92984,400,500,120,-2020,160,0,-1390,
1612,11,0,46,93520,100,40,60,-2860,160,0,-1420,
1622,11,0,55,94080,100,-360,-230,-2800,160,0,-1450,
1632,11,0,53,94646,-100,-10,210,-2100,160,0,-1470,
1642,11,0,53,95233,-100,310,-60,-1880,160,0,-1500,
1652,11,0,53,95828,0,530,-120,-1430,160,0,-1510,
1662,11,0,61,96426,0,200,80,-1880,170,0,-1530,
1672,11,0,68,97077,500,-90,-10,-3140,170,0,-1570,
1682,11,0,62,97720,400,-680,-110,-4300,170,0,-1610,
1692,11,0,60,98375,-100,-440,-440,-4600,160,-10,-1660,
1702,11,0,51,99108,-300,310,-140,-2560,170,-10,-1700,
1712,11,0,58,99673,-100,-250,-110,-1360,170,-10,-1720,
1722,11,0,53,100261,-100,-840,-30,-1020,160,-10,-1730,
1732,11,0,59,100856,100,80,-70,-910,160,-10,-1740,
1742,11,0,53,101449,100,290,-30,-1010,160,-10,-1750,
1752,11,0,59,102053,100,530,-80,-1320,160,-10,-1770,
1762,11,0,62,102667,100,-250,-70,-1580,160,-10,-1780,
1772,11,0,63,103279,100,-450,30,-1890,160,-10,-1800,
1782,11,0,60,103903,-100,-30,40,-1870,160,-10,-1820,
1792,11,0,55,104713,-100,-10,-90,-1340,160,-10,-1840,
1802,11,0,52,105348,-100,-210,-30,-570,160,-10,-1850,
1812,11,0,63,105997,-100,90,40,-150,160,-10,-1850,
1822,11,0,62,106635,-100,110,-10,-50,160,-10,-1850,
1832,11,0,69,107300,0,190,40,-280,170,-10,-1860,
1842,11,0,71,107960,0,110,80,-320,170,-10,-1860,
1852,11,0,60,108655,100,270,-20,-560,170,0,-1870,
1862,11,0,68,109310,0,430,330,-750,170,0,-1870,
1872,11,0,63,110039,0,150,0,-850,170,-10,-1890,
1882,11,0,60,110724,-100,700,-10,-860,170,0,-1900,
1892,11,0,62,111502,-100,-480,30,-510,170,0,-1900,
1902,11,0,55,112099,-200,-140,0,120,170,-10,-1910,
1912,11,0,59,112741,-100,260,-90,530,170,-10,-1900,
1922,11,0,56,113349,0,-190,10,750,170,-10,-1890,
1932,11,0,61,113960,0,-500,-10,600,170,-10,-1890,
1942,11,0,59,114578,100,50,-130,80,170,-10,-1890,
1952,11,0,66,115198,100,560,-70,-110,180,-10,-1890,
1962,11,0,65,115811,-100,-280,130,-520,180,-10,-1890,
1972,11,0,67,116478,-500,240,90,-830,180,0,-1900,
1982,11,0,67,117175,-100,390,-250,-680,180,-10,-1910,
1992,11,0,68,117968,-100,130,-60,-410,180,-10,-1910,
2002,11,0,54,118577,-100,230,-480,-20,180,-10,-1910,
2012,11,0,51,119129,-100,80,-30,20,180,-20,-1920,
2022,11,0,59,119703,-100,-360,90,-90,180,-10,-1920,
2032,11,0,54,120273,-100,-40,0,160,180,-10,-1910,
2042,11,0,55,120859,-100,-160,70,270,180,-20,-1910,
2052,11,0,66,121463,-100,-670,70,90,170,-10,-1910,
2062,11,0,56,122076,-100,-950,340,90,160,-10,-1910,
2072,11,0,63,122695,-100,30,110,510,160,-10,-1900,
2082,11,0,55,123354,100,1230,0,160,170,-10,-1900,
2092,11,0,66,123920,0,2360,70,-70,180,-10,-1900,
2102,11,0,66,124537,0,-680,120,-300,180,-10,-1910,
2112,11,0,59,125156,-100,-1450,50,-270,170,-10,-1910,
2122,11,0,63,125766,-100,260,230,-240,170,-10,-1910,
2132,11,0,58,126390,-100,610,-110,30,180,-10,-1910,
2142,11,0,60,127041,-100,200,90,190,180,-10,-1910,
2152,11,0,60,127718,-500,110,150,-690,190,-10,-1920,
2162,11,0,63,128359,3800,-430,100,-330,190,-10,-1930,
2172,11,0,53,128991,-100,-630,230,1100,180,-10,-1920,
2182,11,0,52,129672,100,20,50,1010,190,-10,-1910,
2192,11,0,60,130244,0,110,400,210,190,0,-1910,
2202,11,0,49,130788,100,-710,-40,100,180,0,-1910,
2212,11,0,58,131346,100,-470,-270,-590,180,0,-1910,
2222,11,0,52,131907,0,530,50,-640,190,0,-1920,
2232,11,3,68,132488,-100,930,20,-740,200,0,-1930,
2242,11,0,61,133073,-100,-20,180,-470,200,0,-1930,
2252,11,0,54,133673,-100,-450,-90,-60,190,0,-1940,
2262,11,0,58,134320,-100,450,-90,630,190,0,-1930,
2272,11,0,62,134912,-100,1560,390,320,200,0,-1930,
2282,11,0,62,135725,0,1290,110,460,210,0,-1920,
2292,11,0,66,136409,0,-330,150,220,210,0,-1920,
2302,11,0,48,137024,0,-270,-180,-50,210,0,-1920,
2312,11,0,44,137588,0,-150,200,-100,210,0,-1920,
2322,11,0,48,138169,0,-100,10,-30,210,0,-1920,
2332,11,0,55,138754,-500,-630,180,-100,210,0,-1920,
2342,11,0,54,139360,-500,-860,-90,-60,200,0,-1920,
2352,11,0,56,139947,-200,-430,120,-120,200,0,-1920,
2362,11,0,65,140527,100,350,-40,180,210,0,-1920,
2372,11,0,64,141108,-100,350,80,-50,210,0,-1920,
2382,11,0,54,141870,-100,-240,-130,100,210,0,-1920,
2392,11,0,54,142479,-100,60,220,590,210,0,-1920,
2402,11,0,66,143106,0,110,80,110,210,0,-1910,
2412,11,0,55,143731,0,-410,-40,-180,210,0,-1920,
2422,11,0,68,144410,-100,-240,-50,-140,210,0,-1920,
2432,11,0,64,145050,-100,-250,270,-140,210,0,-1920,
2442,11,0,72,145691,-100,-520,-50,-220,210,0,-1920,
2452,11,0,72,146412,-100,1700,-160,80,220,0,-1920,
2462,11,0,57,147045,100,210,-110,70,220,0,-1920,
2472,11,0,66,147695,-100,770,-20,-30,220,0,-1920,
2482,11,0,55,148512,-100,80,-140,270,220,0,-1920,
2492,11,0,56,149113,100,600,-110,50,220,0,-1920,
2502,11,0,53,149699,-100,720,110,-160,220,0,-1920,
2512,11,0,50,150268,-100,10,0,-10,220,0,-1920,
2522,11,0,55,150842,-100,-80,110,120,220,0,-1920,
2532,11,0,57,151431,100,-660,-30,50,220,0,-1920,
2542,11,0,63,152040,-100,-200,100,120,220,0,-1920,
2552,11,0,70,152659,-100,170,-90,60,220,0,-1920,
2562,11,0,65,153275,0,530,190,-110,230,0,-1920,
2572,11,0,71,153911,0,290,210,-160,230,0,-1920,
2582,11,2,55,154832,300,270,-130,-330,230,0,-1920,
2592,11,0,54,155492,300,-520,630,-2250,230,0,-1940,
2602,11,0,68,156190,100,10,20,-2670,240,0,-1970,
2612,11,0,63,156874,0,-540,-90,-2540,240,0,-2000,
2622,11,0,57,157497,0,-260,340,-2590,240,0,-2030,
2632,11,0,50,158064,100,-420,160,-2400,240,0,-2060,
2642,11,0,58,158646,0,240,50,-2920,240,0,-2090,
2652,11,0,65,159243,200,10,-30,-2840,230,0,-2120,
2662,11,0,63,159818,200,150,70,-3160,230,0,-2150,
2672,11,0,66,160409,-100,-60,-70,-3660,230,0,-2190,
2682,11,0,57,161157,-100,-300,-40,-4170,230,0,-2240,
2692,11,0,60,161738,400,-460,-100,-4500,230,0,-2290,
2702,11,0,53,162324,400,30,-60,-4550,230,0,-2340,
2712,11,0,59,162925,-100,740,0,-4140,230,0,-2380,
2722,11,0,64,163567,-100,380,10,-4110,240,0,-2430,
2732,11,0,64,164149,-100,-480,20,-4940,240,0,-2480,
2742,11,0,53,164750,-100,-980,-150,-5470,230,0,-2550,
2752,11,0,50,165304,-400,-370,-430,-4340,230,0,-2600,
2762,11,0,56,165973,-200,1600,-90,-2260,240,0,-2630,
2772,11,0,59,166605,100,1280,140,-1870,240,0,-2650,
2782,11,0,60,167394,0,-160,30,-2210,240,0,-2670,
2792,11,0,54,167973,100,-430,-60,-3270,230,0,-2710,
2802,11,0,60,168616,100,570,-450,-3310,240,0,-2750,
2812,11,0,59,169171,-100,190,210,-2770,240,0,-2780,
2822,11,0,52,169767,-100,-50,-210,-2750,240,0,-2810,
2832,11,0,60,170341,100,390,-80,-2440,240,-10,-2840,
2842,11,0,59,170917,100,-100,0,-2440,230,0,-2870,
2852,11,0,61,171499,200,-10,-90,-2630,240,-10,-2900,
2862,11,0,54,172072,200,230,200,-2750,240,-10,-2930,
2872,11,0,59,172665,200,240,-70,-3350,240,-10,-2960,
2882,11,0,63,173466,100,360,-180,-3430,240,-10,-3000,
2892,11,0,57,174116,-100,480,250,-3560,240,-10,-3040,
2902,11,0,58,174770,-100,-260,140,-3620,240,0,-3080,
2912,11,0,58,175316,-100,-130,40,-3210,240,0,-3110,
2922,11,0,54,175861,300,760,80,-2950,240,0,-3150,
2932,11,0,60,176420,-100,110,-160,-3280,250,-10,-3180,
2942,11,0,57,176991,200,-200,200,-4050,240,-10,-3230,
2952,11,0,61,177576,-100,80,-110,-4340,240,0,-3280,
2962,11,0,55,178146,-100,90,310,-3050,240,0,-3310,
2972,11,0,67,178945,100,730,-30,-2390,240,0,-3340,
2982,11,0,54,179511,-100,40,170,-2580,240,0,-3370,
2992,11,0,60,180106,100,-830,0,-2900,240,0,-3400,
3002,11,0,63,180700,-100,-510,-210,-2740,230,0,-3430,
3012,11,0,58,181301,-100,-130,170,-2580,240,0,-3460,
3022,11,0,65,181914,-100,660,-80,-2300,240,0,-3490,
3032,11,0,68,182530,-100,200,-150,-2530,240,0,-3520,
3042,11,0,71,183159,-100,-240,-90,-2260,240,0,-3540,
3052,11,0,69,183824,-100,-20,390,-1990,240,0,-3560,
3062,11,0,67,184524,-100,40,-60,-1640,240,0,-3580,
3072,11,0,63,185281,-100,190,-150,-1290,240,0,-3600,
3082,11,0,55,185865,0,-40,-100,-1140,240,0,-3610,
3092,11,0,55,186489,0,790,70,-1230,250,0,-3630,
3102,11,0,60,187071,0,-180,100,-1210,250,0,-3640,
3112,11,0,60,187672,0,-130,70,-1160,240,0,-3650,
3122,11,0,53,188275,0,-240,-10,-1080,240,-10,-3670,
3132,11,0,68,188899,0,-50,40,-1020,240,-10,-3680,
3142,11,0,63,189525,100,-60,-200,-910,240,-10,-3690,
3152,11,0,66,190145,100,680,60,-750,240,-10,-3700,
3162,11,0,59,190786,0,220,-260,-990,250,-10,-3710,
3172,11,0,69,191620,100,-190,-360,-1250,240,-10,-3720,
3182,11,0,59,192263,0,580,180,-1040,250,-10,-3730,
3192,11,0,65,192962,0,710,60,-930,250,-10,-3740,
3202,11,0,66,193657,0,-80,-120,-930,250,-10,-3750,
3212,11,0,62,194364,0,-200,140,-960,260,-10,-3760,
3222,11,0,58,194981,0,-1040,150,-1110,250,-10,-3780,
3232,11,0,60,195597,-100,-840,-10,-660,250,-10,-3790,
3242,11,0,58,196213,-100,90,150,-560,250,-10,-3790,
3252,11,0,67,196834,-100,280,-30,-460,250,-10,-3800,
3262,11,0,43,197484,-100,1220,-180,-490,250,-10,-3800,
3272,11,0,67,198082,-100,140,-10,-700,250,-10,-3810,
3282,11,0,53,198670,-100,460,70,-260,240,-10,-3820,
3292,11,0,52,199261,-100,-130,140,-160,240,-10,-3820,
3302,11,0,68,199873,0,-370,-150,160,240,-10,-3810,
3312,11,0,58,200480,100,-350,140,30,240,-10,-3810,
3322,11,0,59,201095,100,110,-30,-160,240,-10,-3810,
3332,11,2,58,201708,100,-220,-160,-330,240,-10,-3820,
3342,11,0,70,202343,100,-100,-140,-530,240,-10,-3820,
3352,11,0,66,202972,0,340,330,-580,240,-10,-3830,
3362,11,0,58,203808,0,570,140,-320,240,-10,-3830,
3372,11,0,60,204503,-100,390,80,-390,250,-10,-3840,
3382,11,0,58,205137,-100,-550,-160,-380,250,-10,-3840,
3392,11,0,54,205809,-100,-650,-40,-300,240,-10,-3850,
3402,11,0,57,206440,-100,340,-160,80,250,-10,-3850,
3412,11,0,68,206995,100,-410,-230,420,250,-10,-3840,
3422,11,0,54,207547,-100,-450,-30,360,250,-10,-3840,
3432,11,0,52,208183,0,470,220,130,250,-10,-3830,
3442,11,0,59,208739,0,610,-80,-80,260,-10,-3830,
3452,11,0,53,209289,0,-150,150,-220,250,-10,-3840,
3462,11,0,53,210020,-100,250,-110,-330,250,-10,-3840,
3472,11,0,59,210586,-100,290,30,-300,250,-10,-3850,
3482,11,0,56,211177,-100,750,-250,-440,260,-10,-3850,
3492,11,0,55,211820,0,1320,0,-320,270,-10,-3850,
3502,11,0,55,212468,-100,-410,100,-230,280,-10,-3860,
3512,11,0,65,213128,-100,-370,-170,-330,270,-10,-3860,
3522,11,0,48,213692,-100,-40,-40,550,270,-10,-3860,
3532,11,0,65,214274,-100,610,0,560,270,-10,-3850,
3542,11,0,49,214791,0,450,270,530,280,-10,-3840,
3552,11,0,40,215464,100,80,-390,-10,280,-10,-3840,
3562,11,0,57,216025,100,-600,-70,-160,270,-10,-3840,
3572,11,0,52,216571,0,-710,210,-220,270,-10,-3850,
3582,11,0,58,217150,-100,360,0,-430,270,-10,-3850,
3592,11,0,56,217723,-100,140,-170,-290,270,-10,-3860,
3602,11,0,61,218312,-100,-150,240,90,270,-10,-3860,
3612,11,0,54,218903,-100,260,0,460,270,-10,-3850,
3622,11,0,61,219502,0,640,0,240,280,-10,-3850,
3632,11,0,71,220107,100,70,10,380,280,-10,-3840,
3642,11,0,60,220729,100,-50,-70,160,280,-10,-3840,
3652,11,0,60,221566,0,420,-10,70,280,-10,-3840,
3662,11,0,69,222260,0,150,20,40,280,-10,-3840,
3672,11,0,53,222846,0,670,-10,-70,280,-10,-3840,
3682,11,0,63,223486,0,280,-80,-250,290,-10,-3840,
3692,11,0,57,224138,0,-690,50,-230,280,-10,-3850,
3702,11,0,61,224765,-100,-340,-40,-420,280,-10,-3850,
3712,11,0,48,225314,-100,-530,-30,-90,280,-10,-3850,
3722,11,0,53,225947,-100,-100,0,540,270,-10,-3850,
3732,11,0,53,226490,-100,800,90,480,280,-10,-3840,
3742,11,0,59,227030,0,320,120,320,280,-10,-3840,
3752,11,0,54,227786,0,410,10,320,280,-10,-3830,
3762,11,0,59,228351,0,-70,-60,-130,280,-10,-3830,
3772,11,0,51,228914,0,-170,-60,-250,280,-10,-3830,
3782,11,0,55,229509,100,-120,300,-210,280,-10,-3840,
3792,11,0,56,230137,0,150,-90,-350,280,-10,-3840,
3802,11,0,57,230816,0,70,180,-270,280,-10,-3840,
3812,11,0,61,231464,0,60,130,-400,290,0,-3850,
3822,11,0,52,232049,-100,400,160,-130,290,0,-3850,
3832,11,0,48,232587,-100,-210,50,-70,290,0,-3850,
3842,11,0,48,233149,-100,-690,40,-270,290,0,-3850,
3852,11,0,51,233925,-100,180,0,470,280,0,-3850,
3862,11,0,51,234492,0,410,120,420,290,0,-3840,
3872,11,0,53,235076,0,-380,40,260,290,0,-3840,
3882,11,0,60,235667,0,-280,-40,240,290,0,-3840,
3892,11,0,53,236252,0,180,-10,150,290,0,-3840,
3902,11,0,72,236859,100,640,-40,-250,290,0,-3840,
3912,11,0,74,237457,100,-270,0,180,290,0,-3840,
3922,11,0,59,238074,0,-450,-200,-160,290,0,-3840,
3932,11,0,67,238738,0,700,-180,-280,290,0,-3840,
3942,11,0,59,239349,0,220,-180,-160,290,0,-3840,
3952,11,0,67,239962,-100,160,-110,-210,290,0,-3840,
3962,11,0,56,240754,-100,590,-70,-50,290,0,-3850,
3972,11,0,52,241405,100,1000,80,-300,300,0,-3850,
3982,11,0,70,242087,-100,-60,10,-310,300,0,-3850,
3992,11,0,59,242766,-100,190,-210,390,300,0,-3850,
4002,11,0,64,243412,-100,390,-210,510,300,0,-3840,
4012,11,0,54,243955,-100,-30,-40,340,300,-10,-3840,
4022,11,0,56,244515,0,-200,180,410,300,0,-3830,
4032,11,0,56,245076,0,170,110,240,300,-10,-3830,
4042,11,0,64,245660,0,340,-100,260,310,-10,-3830,
4052,11,0,63,246251,0,-180,-30,-30,310,-10,-3830,
4062,11,0,58,247006,100,270,-70,-20,300,-10,-3830,
4072,11,0,69,247606,100,940,-280,-40,310,-10,-3830,
4082,11,0,56,248209,100,170,230,-20,310,-10,-3830,
4092,11,0,66,248893,0,520,-120,-280,310,-10,-3830,
4102,11,0,60,249552,0,870,40,-180,320,-10,-3840,
4112,11,0,46,250153,0,-310,-60,-220,320,-10,-3840,
4122,11,0,50,250716,-100,-740,110,-550,310,-10,-3840,
4132,11,0,54,251282,-100,-40,50,140,310,-10,-3840,
4142,11,0,51,251855,-100,260,140,500,310,-10,-3840,
4152,11,0,56,252603,-100,-60,200,170,310,-10,-3830,
4162,11,1,62,253185,100,-70,40,180,310,-10,-3830,
4172,11,0,59,253768,0,10,-70,340,310,-10,-3830,
4182,11,0,55,254366,100,100,80,-10,310,-10,-3830,
4192,11,0,69,254974,-100,390,20,-120,320,-10,-3830,
4202,11,0,66,255586,-100,-480,0,-30,320,-10,-3830,
4212,11,0,58,256206,100,-310,-90,60,320,-10,-3830,
4222,11,0,61,256834,0,-140,30,-160,310,-10,-3830,
4232,11,0,59,257468,100,600,-30,-160,320,-10,-3830,
4242,11,0,61,258110,0,80,10,-150,320,-10,-3840,
4252,11,0,56,258915,0,40,-50,-130,330,-10,-3840,
4262,11,0,62,259665,-100,-130,-370,-50,330,-10,-3840,
4272,11,0,60,260287,-100,-100,120,0,330,-10,-3840,
4282,11,0,67,260946,-100,-140,-280,90,330,-10,-3840,
4292,11,0,59,261623,0,100,110,40,330,-10,-3840,
4302,11,0,54,262246,100,280,-40,-240,330,-10,-3840,
4312,11,0,56,262815,200,-230,-120,-930,330,-10,-3850,
4322,11,0,64,263436,400,260,60,-2140,330,-10,-3870,
4332,11,0,55,264002,0,260,-130,-2750,340,-10,-3900,
4342,11,0,52,264576,100,-470,-260,-3270,330,-10,-3930,
4352,11,0,60,265339,-100,350,370,-2770,330,-10,-3960,
4362,11,0,59,265928,400,670,-10,-2530,340,-10,-3990,
4372,11,0,57,266557,1100,550,0,-3090,350,-10,-4030,
4382,11,0,56,267173,1100,-1010,-250,-3940,350,-10,-4070,
4392,11,0,60,267841,1100,-1320,-180,-5920,340,-10,-4130,
