cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
403,11,0,64,28337,100,500,-360,80,60,0,-40,
413,11,0,60,28938,-100,-50,210,-100,60,0,-40,
423,11,0,56,29552,-100,-320,30,80,50,0,-40,
433,11,0,65,30172,-100,-280,-200,160,50,0,-40,
443,11,0,63,30788,-100,-220,-40,400,50,0,-40,
453,11,0,46,34530,600,380,-90,230,50,0,-40,
463,11,0,52,35098,500,450,90,-1840,50,0,-50,
473,11,0,45,35658,100,160,10,-2800,50,0,-80,
483,11,0,46,36221,100,680,30,-2830,60,0,-110,
493,11,0,53,36736,-200,-970,-70,-2180,60,0,-140,
503,11,0,48,37281,-200,-20,10,-1320,60,0,-160,
513,11,0,61,37847,-100,230,-140,-490,60,0,-160,
523,11,0,59,38413,400,160,-30,-700,60,0,-170,
533,11,0,60,38976,500,-310,40,-2540,60,0,-190,
543,11,0,56,39614,500,860,-330,-4110,70,0,-230,
553,11,0,44,43247,-600,-710,-450,-6470,60,0,-290,
563,11,0,60,43790,-1500,270,-120,-3460,60,0,-340,
573,11,0,45,44309,-500,-200,-220,-1020,70,0,-360,
583,11,0,50,44817,100,280,100,140,70,0,-360,
593,11,0,55,45327,400,-90,130,-360,70,0,-360,
603,11,0,55,45860,400,180,-80,-2590,70,0,-380,
613,11,0,46,46402,100,-330,210,-3580,70,0,-420,
623,11,0,57,46963,100,-110,-60,-3130,70,0,-460,
633,11,0,59,47561,-100,-320,-330,-2570,70,0,-490,
643,11,0,50,48149,-100,760,230,-1630,80,0,-510,
653,11,0,61,48712,-100,100,-40,-960,90,0,-520,
663,11,0,65,49471,100,200,140,-470,90,0,-530,
673,11,0,52,50028,100,340,380,-620,80,0,-540,
683,11,0,57,50627,0,670,10,-900,80,0,-550,
693,11,0,58,51197,0,170,-320,-1210,80,0,-560,
703,11,0,59,51772,100,-360,290,-1270,80,0,-570,
713,11,0,64,52364,100,-150,-220,-990,80,0,-590,
723,11,0,68,52958,-100,530,50,-970,90,0,-600,
733,11,0,59,53567,0,-120,110,-880,80,0,-610,
743,11,0,60,54198,-100,-540,-520,-700,80,0,-620,
753,11,0,58,54893,0,670,-140,-580,90,0,-620,
763,11,0,60,55548,100,1390,-50,-700,100,0,-630,
773,11,0,58,56289,200,-490,-160,-1260,90,0,-640,
783,11,0,55,56852,200,-230,70,-2000,90,0,-660,
793,11,0,53,57436,0,230,150,-2870,90,0,-690,
803,11,0,58,58015,200,-380,-530,-3050,90,0,-730,
813,11,0,54,58597,-100,-700,-150,-3770,90,0,-770,
823,11,0,58,59174,400,970,-370,-4000,90,0,-810,
833,11,0,52,59763,400,1460,220,-4320,100,0,-860,
843,11,0,63,60372,-100,-720,100,-4860,90,0,-910,
853,11,0,61,60967,-100,-770,200,-5130,90,0,-970,
863,11,0,52,61552,500,80,-370,-4770,90,0,-1030,
873,11,0,60,62356,500,590,0,-4950,100,0,-1080,
883,11,0,50,63010,1200,-680,-150,-5820,100,0,-1140,
893,11,0,50,63582,1200,-880,-290,-7090,100,0,-1220,
903,11,0,48,64157,500,190,-80,-7510,100,0,-1300,
913,11,0,57,64759,1100,1280,-110,-7510,100,0,-1390,
923,11,0,52,65326,500,-460,-160,-7310,100,0,-1470,
933,11,0,56,65861,-400,1180,360,-6880,90,0,-1550,
943,11,0,57,66397,500,580,-70,-6000,100,0,-1620,
953,11,0,63,66934,500,-340,100,-5550,100,0,-1680,
963,11,0,55,67466,1500,-660,200,-5340,100,0,-1740,
973,11,0,51,68253,1600,-70,30,-7250,100,0,-1820,
983,11,0,61,68880,1600,-320,-340,-8820,100,0,-1910,
993,11,0,48,69445,1100,-330,-160,-10540,100,0,-2030,
1003,11,0,49,70007,-500,-550,-60,-10790,100,0,-2150,
1013,11,0,33,70569,-2600,-140,-750,-8290,100,-10,-2250,
1023,11,0,33,71048,-2700,580,-30,-4840,100,-10,-2320,
1033,11,0,37,71384,-2700,-210,150,-2440,100,-10,-2350,
1043,11,0,44,71758,-2700,-240,190,-850,100,-10,-2370,
1053,11,0,39,72124,-2600,-200,-130,980,100,-10,-2360,
1063,11,0,41,72572,-1300,-180,310,4180,100,-10,-2330,
1073,11,0,35,72983,0,730,-150,6160,100,-10,-2260,
1083,11,0,41,73369,900,10,420,4390,100,0,-2210,
1093,11,0,38,73710,1200,-860,90,910,100,0,-2190,
1103,11,0,52,74094,1100,-60,-20,-2180,100,0,-2210,
1113,11,0,39,74513,0,140,30,-4250,100,0,-2250,
1123,11,0,46,74988,-300,190,-110,-2130,100,0,-2280,
1133,11,0,44,75474,-700,-60,70,280,100,0,-2280,
1143,11,0,46,75946,-500,130,-110,2000,100,0,-2270,
1153,11,0,49,76512,-100,360,50,2780,100,0,-2240,
1163,11,0,54,77128,0,250,130,2990,110,0,-2200,
1173,11,0,54,77609,100,290,-70,1980,110,0,-2180,
1183,11,0,52,78105,-100,-150,-230,1840,100,0,-2160,
1193,11,0,48,78624,-400,-170,110,1970,100,0,-2140,
1203,11,0,55,79170,-500,180,190,3070,100,0,-2110,
1213,11,2,59,79720,-500,210,150,3970,100,0,-2060,
1223,11,0,53,80295,-400,-170,-20,4750,100,0,-2010,
1233,11,0,57,80902,-200,-140,20,5290,100,0,-1950,
1243,11,0,63,81519,-100,440,-80,5130,110,0,-1900,
1253,11,0,51,82110,-200,160,-70,4290,110,0,-1850,
1263,11,2,62,82656,-400,-730,310,4350,110,0,-1800,
1273,11,0,50,83327,-500,-130,40,4900,110,0,-1740,
1283,11,0,58,83871,-500,470,40,4930,110,0,-1690,
1293,11,0,63,84423,-500,250,180,5850,110,0,-1630,
1303,11,0,57,84985,-500,-510,-30,7020,110,0,-1550,
1313,11,2,53,85536,-500,80,40,7490,110,0,-1470,
1323,11,0,52,86099,-500,270,180,8100,110,0,-1380,
1333,11,0,59,86652,-500,10,210,8310,110,0,-1290,
1343,11,0,56,87222,-100,-10,-30,8420,110,0,-1190,
1353,11,0,51,87744,500,270,20,6330,110,0,-1110,
1363,11,0,55,88322,600,340,100,3980,110,0,-1060,
1373,11,0,58,89121,500,380,-70,1440,110,0,-1040,
1383,11,0,45,89773,0,310,-20,-140,120,0,-1040,
1393,11,0,62,90412,-100,310,-330,-440,120,0,-1040,
1403,11,0,65,91055,-300,-310,140,-10,120,0,-1050,
1413,11,0,45,91660,-100,-420,10,1650,120,0,-1030,
1423,11,0,56,92224,100,-460,120,1360,120,0,-1010,
1433,11,0,57,92784,300,-60,160,880,110,0,-1000,
1443,11,0,55,93348,500,490,130,-1050,120,0,-1010,
1453,11,0,61,93936,400,-40,-100,-2020,120,0,-1030,
1463,11,0,66,94535,100,-220,110,-3200,120,0,-1060,
1473,11,0,57,95291,-100,-60,-10,-2980,120,0,-1090,
1483,11,0,66,95889,-100,670,-210,-2010,120,0,-1120,
1493,11,0,62,96520,0,370,-190,-1840,130,0,-1140,
1503,11,0,67,97165,300,-20,-10,-1900,130,0,-1160,
1513,11,0,59,97801,0,-490,220,-3800,130,0,-1190,
1523,11,0,53,98381,100,-60,-320,-4430,130,0,-1240,
1533,11,0,57,98966,-100,-150,-130,-4150,120,0,-1290,
1543,11,0,62,99541,-100,220,-80,-2770,120,0,-1330,
1553,11,0,64,100130,-100,30,0,-2110,120,0,-1350,
1563,11,0,66,100734,-100,-410,-10,-1950,120,0,-1370,
1573,11,0,59,101530,0,-30,30,-1730,120,0,-1400,
1583,11,0,64,102150,100,150,170,-1780,120,0,-1420,
1593,11,0,66,102766,0,70,-70,-1730,120,0,-1430,
1603,11,0,66,103397,0,-280,150,-1870,120,0,-1450,
1613,11,0,64,104046,100,-300,-180,-1630,120,0,-1470,
1623,11,0,67,104702,0,-130,420,-1210,120,0,-1490,
1633,11,0,64,105359,-100,-250,-170,-1030,110,0,-1500,
1643,11,0,66,106028,-100,530,-400,-890,120,0,-1510,
1653,11,0,64,106735,100,1040,-120,-710,120,0,-1520,
1663,11,0,61,107441,-100,900,10,-610,130,0,-1520,
1673,11,0,60,108311,-100,-90,-50,-800,130,0,-1530,
1683,11,0,62,108947,-100,-460,150,-330,120,0,-1540,
1693,11,0,64,109613,-100,-30,230,-130,130,0,-1540,
1703,11,0,66,110232,100,490,-120,-30,130,0,-1540,
1713,11,0,62,110859,0,260,50,-300,130,0,-1540,
1723,11,0,65,111484,0,200,-40,-60,130,0,-1540,
1733,11,0,72,112137,0,230,-50,-360,130,0,-1550,
1743,11,0,71,112794,0,130,140,-740,130,0,-1550,
1753,11,0,60,113533,0,0,-230,-420,130,0,-1560,
1763,11,0,62,114234,0,360,0,-360,140,0,-1560,
1773,11,0,55,115066,-100,340,40,-40,140,0,-1560,
1783,11,0,63,115666,-100,380,290,120,140,0,-1560,
1793,11,0,62,116274,0,30,-90,250,130,0,-1560,
1803,11,0,61,116887,500,-270,60,190,130,0,-1560,
1813,11,0,68,117507,-500,0,-140,-390,130,0,-1560,
1823,11,0,70,118130,3800,-110,-250,-120,130,0,-1560,
1833,11,0,60,118711,0,440,0,350,130,0,-1560,
1843,11,0,69,119331,-100,570,-390,300,130,0,-1560,
1853,11,0,73,119958,100,-90,90,50,130,0,-1560,
1863,11,0,73,120580,100,-10,-30,-190,130,0,-1560,
1873,11,0,61,121436,100,30,220,-130,130,0,-1560,
1883,11,0,67,122113,0,-300,-40,-230,130,0,-1570,
1893,11,0,63,122796,0,-600,-100,-540,120,0,-1570,
1903,11,0,52,123410,-100,-360,-170,-390,120,0,-1580,
1913,11,0,64,124038,-100,-560,70,-490,120,0,-1580,
1923,11,0,52,124601,-100,1140,40,-50,130,0,-1580,
1933,11,0,59,125207,-100,920,50,60,140,0,-1580,
1943,11,0,61,125807,-100,-860,420,50,140,0,-1580,
1953,11,0,64,126419,-100,-410,-450,-360,140,0,-1580,
1963,11,0,67,127024,-100,150,70,250,130,0,-1580,
1973,11,0,58,127835,100,1410,240,400,140,0,-1580,
1983,11,0,65,128423,500,1010,110,-90,150,0,-1570,
1993,11,0,57,129047,-500,-370,150,-100,150,0,-1580,
2003,11,0,64,129700,-4400,-650,110,20,150,0,-1580,
2013,11,0,43,130235,-5200,-260,-50,230,150,0,-1570,
2023,11,0,49,130747,100,-230,70,40,150,0,-1570,
2033,11,0,52,131275,0,-160,70,-220,140,0,-1580,
2043,11,0,52,131812,100,280,120,-180,150,0,-1580,
2053,11,0,53,132369,0,200,30,-380,150,10,-1580,
2063,11,0,62,132937,-100,100,70,-280,150,10,-1590,
2073,11,3,53,133728,-100,100,-50,-130,150,10,-1590,
2083,11,0,58,134326,-100,0,280,90,150,10,-1590,
2093,11,0,60,134967,-100,580,-580,70,150,10,-1590,
2103,11,0,62,135579,-100,-240,80,200,140,10,-1580,
2113,11,0,61,136184,0,940,300,330,150,10,-1580,
2123,11,0,62,136865,0,1400,-550,270,170,0,-1580,
2133,11,0,57,137528,0,-310,-50,0,170,10,-1580,
2143,11,0,64,138166,0,-960,140,-120,160,0,-1580,
2153,11,0,48,138805,0,-590,-30,-120,160,0,-1580,
2163,11,0,57,139399,100,50,30,-210,170,0,-1580,
2173,11,0,50,140165,1600,-470,-40,-170,160,0,-1580,
2183,11,0,64,140744,-500,10,90,-320,160,0,-1590,
2193,11,0,50,141268,-100,730,-10,-10,170,0,-1590,
2203,11,0,65,141827,100,40,0,540,170,10,-1580,
2213,11,0,58,142411,0,-330,-130,640,170,0,-1570,
2223,11,0,61,142996,100,60,260,580,170,10,-1570,
2233,11,0,60,143648,100,900,-350,250,170,0,-1560,
2243,11,0,57,144290,100,40,-130,-200,180,0,-1560,
2253,11,0,49,144916,100,-380,-20,-160,170,0,-1570,
2263,11,0,56,145500,0,580,-130,-410,180,0,-1570,
2273,11,3,59,146607,100,-670,-190,-670,170,0,-1580,
2283,11,0,56,147156,-100,700,280,-520,170,0,-1580,
2293,11,0,51,147717,-100,100,-390,20,170,0,-1580,
2303,11,0,58,148288,100,-160,-80,-210,180,0,-1590,
2313,11,0,59,148870,-100,40,270,190,170,0,-1580,
2323,11,0,58,149465,-100,-50,150,480,170,0,-1580,
2333,11,0,60,150071,100,70,-90,390,170,0,-1570,
2343,11,0,67,150686,100,-260,-120,200,170,0,-1570,
2353,11,0,63,151325,0,-160,350,20,170,0,-1570,
2363,11,0,62,151994,0,390,-260,-70,170,0,-1570,
2373,11,0,64,152663,100,380,370,-110,180,0,-1570,
2383,11,0,61,153455,0,-480,-210,-440,170,0,-1580,
2393,11,0,60,154086,100,170,-300,-360,170,0,-1580,
2403,11,0,61,154663,0,530,90,-580,180,0,-1590,
2413,11,0,65,155253,0,-130,-120,-520,170,0,-1590,
2423,11,0,64,155860,100,130,50,-540,170,0,-1600,
2433,11,0,64,156451,100,170,150,-880,170,0,-1610,
2443,11,0,64,157060,0,380,-850,-1870,170,0,-1630,
2453,11,0,68,157669,0,1370,-50,-1940,180,0,-1650,
2463,11,0,61,158259,200,-300,250,-1990,180,0,-1670,
2473,11,0,57,158935,100,240,-140,-3120,170,0,-1700,
2483,11,0,65,159740,-100,940,-330,-3470,180,0,-1740,
2493,11,0,50,160335,-100,10,-210,-3210,170,0,-1770,
2503,11,0,55,160893,-100,550,50,-3260,180,0,-1810,
2513,11,0,54,161458,-100,-140,120,-2630,180,0,-1840,
2523,11,0,61,162037,-100,-690,130,-2650,180,0,-1870,
2533,11,0,61,162611,400,-220,-70,-3230,180,0,-1900,
2543,11,0,53,163195,0,430,230,-4110,170,0,-1950,
2553,11,0,59,163781,500,800,-60,-4710,180,0,-2000,
2563,11,0,62,164366,500,210,-220,-5250,180,0,-2060,
2573,11,0,62,165128,-100,-230,60,-5680,180,0,-2120,
2583,11,0,61,165733,-300,-1240,160,-5890,170,0,-2190,
2593,11,0,55,166313,-400,-250,-400,-3910,170,0,-2240,
2603,11,0,54,166901,-400,1370,-170,-2800,180,0,-2270,
2613,11,0,62,167529,-100,690,-80,-1920,190,0,-2290,
2623,11,0,55,168156,0,-320,-230,-2110,180,0,-2320,
2633,11,0,57,168819,0,-1490,-250,-2650,170,-10,-2350,
2643,11,0,50,169413,100,-510,-220,-3230,180,-10,-2380,
2653,11,0,54,169993,-100,310,-220,-3100,180,-10,-2420,
2663,11,0,51,170588,-100,400,20,-2750,190,-10,-2450,
2673,11,0,61,171294,100,-420,-90,-2480,180,-10,-2480,
2683,11,0,59,171859,100,-80,260,-2310,180,-10,-2500,
2693,11,0,51,172437,100,490,40,-2250,180,-10,-2530,
2703,11,0,60,173030,100,80,-340,-2500,190,-10,-2550,
2713,11,0,64,173661,200,230,-230,-2830,190,-10,-2580,
2723,11,0,59,174309,0,-140,90,-3280,190,-10,-2620,
2733,11,0,52,174943,100,-260,200,-3530,190,-10,-2660,
2743,11,0,48,175529,-100,190,340,-3120,190,-10,-2700,
2753,11,0,51,176074,-100,170,-90,-2560,190,-10,-2730,
2763,11,0,56,176829,400,1150,-150,-2400,200,-20,-2750,
2773,11,0,51,177374,0,-10,-60,-3760,190,-20,-2790,
2783,11,0,61,177949,-100,-320,270,-4140,190,-20,-2840,
2793,11,0,58,178509,-100,-240,-60,-4300,190,-10,-2890,
2803,11,0,53,179070,-200,100,-230,-3530,190,-20,-2930,
2813,11,0,56,179641,100,390,70,-2570,190,-20,-2960,
2823,11,0,58,180222,100,230,110,-2490,190,-20,-2990,
2833,11,0,57,180822,100,-230,0,-2830,190,-20,-3020,
2843,11,0,57,181432,100,-140,-10,-3120,190,-20,-3050,
2853,11,0,59,182056,100,-10,170,-2930,190,-10,-3080,
2863,11,0,63,182843,-100,100,80,-3120,200,-10,-3120,
2873,11,0,54,183460,-100,620,150,-2560,210,-10,-3150,
2883,11,0,57,184118,-100,-360,-140,-2430,200,-10,-3180,
2893,11,0,52,184729,-200,0,20,-1420,200,-10,-3200,
2903,11,0,48,185289,-100,330,20,-580,200,-10,-3200,
2913,11,0,58,185864,100,-200,-150,-450,200,-10,-3210,
2923,11,0,54,186438,0,-340,40,-930,200,-10,-3220,
2933,11,0,56,187017,0,330,-60,-1220,210,-10,-3230,
2943,11,0,67,187618,0,0,-80,-1700,210,-10,-3250,
2953,11,0,59,188433,100,-50,-30,-1990,210,-10,-3270,
2963,11,0,67,189050,-100,600,90,-1900,210,-10,-3290,
2973,11,0,54,189717,-100,810,-350,-1340,210,-10,-3310,
2983,11,0,56,190361,-100,640,-40,-1050,220,-10,-3320,
2993,11,0,62,190940,-100,-140,290,-510,220,-10,-3330,
3003,11,0,51,191508,-100,-1040,0,10,210,-10,-3330,
3013,11,0,61,192093,0,-320,10,110,210,-10,-3330,
3023,11,0,61,192679,100,480,120,-290,210,-10,-3330,
3033,11,0,67,193268,0,570,-40,-460,210,-10,-3340,
3043,11,0,60,193857,100,-150,-40,-880,210,-10,-3350,
3053,11,0,63,194615,0,90,-100,-1560,210,-10,-3360,
3063,11,0,64,195219,0,390,90,-1630,210,-10,-3380,
3073,11,0,64,195836,-100,140,150,-1550,210,-10,-3400,
3083,11,0,56,196461,-100,-70,-230,-1180,210,-10,-3420,
3093,11,0,56,197084,-100,-190,0,-450,210,-10,-3420,
3103,11,0,59,197723,-100,-50,-30,160,210,-10,-3420,
3113,11,0,67,198397,100,940,0,20,220,-10,-3420,
3123,11,0,71,199054,0,430,110,-190,220,0,-3420,
3133,11,0,63,199723,0,40,-140,-80,220,-10,-3430,
3143,11,0,57,200390,100,-360,20,-210,220,0,-3430,
3153,11,0,58,201131,100,750,60,-420,220,0,-3430,
3163,11,0,56,201708,0,-20,0,-740,220,0,-3440,
3173,11,0,59,202298,0,-90,260,-830,220,0,-3450,
3183,11,0,67,202901,0,190,0,-720,220,0,-3460,
3193,11,2,70,203505,0,-130,80,-510,220,0,-3460,
3203,11,0,59,204123,-100,-810,190,-380,210,0,-3470,
3213,11,0,66,204747,-100,650,-90,-10,220,0,-3470,
3223,11,0,64,205422,-100,1370,80,260,230,0,-3470,
3233,11,0,50,206080,0,-370,-240,190,230,0,-3460,
3243,11,0,54,206697,0,-480,-80,110,230,0,-3460,
3253,11,0,59,207424,100,50,-90,-30,230,0,-3460,
3263,11,0,60,207996,0,30,170,-200,230,0,-3460,
3273,11,0,59,208578,100,10,-50,-410,230,0,-3470,
3283,11,0,66,209181,0,290,-190,-510,230,0,-3470,
3293,11,0,58,209777,0,-30,160,-140,230,0,-3470,
3303,11,0,62,210384,-100,360,0,-230,230,0,-3480,
3313,11,0,60,210994,-100,260,270,60,230,0,-3480,
3323,11,1,68,211610,0,-120,80,-420,230,0,-3480,
3333,11,0,69,212251,0,-110,-140,-50,230,0,-3480,
3343,11,0,70,212898,0,230,-170,-190,230,0,-3480,
3353,11,0,69,213727,100,280,-130,20,230,0,-3480,
3363,11,0,59,214429,0,60,0,-180,240,0,-3480,
3373,11,0,60,215085,0,-100,370,-320,240,0,-3490,
3383,11,0,61,215767,0,-180,30,-450,240,0,-3490,
3393,11,0,63,216370,0,-60,40,-200,240,0,-3490,
3403,11,0,59,216956,-100,-160,280,-200,230,0,-3500,
3413,11,0,59,217557,-100,-210,290,380,230,0,-3490,
3423,11,0,64,218174,0,420,-110,320,230,0,-3490,
3433,11,0,56,218787,100,0,430,420,230,0,-3480,
3443,11,0,68,219426,-100,-160,-10,130,230,0,-3480,
3453,11,0,64,220241,100,-90,380,80,230,10,-3480,
3463,11,0,72,220932,100,-600,40,-100,230,10,-3480,
3473,11,0,69,221659,0,260,110,-70,240,10,-3480,
3483,11,0,72,222342,-100,360,-40,-120,240,10,-3480,
3493,11,0,61,223086,-100,190,-190,150,250,0,-3490,
3503,11,0,73,223738,100,170,-220,-240,250,0,-3490,
3513,11,0,64,224365,-100,70,-20,130,250,0,-3490,
3523,11,0,65,224999,-100,-370,120,100,250,0,-3490,
3533,11,0,64,225639,100,420,40,230,250,0,-3490,
3543,11,0,61,226275,100,-280,90,210,240,0,-3480,
3553,11,0,70,226929,-100,-330,280,260,240,0,-3480,
3563,11,0,63,227736,-100,380,-80,400,240,0,-3480,
3573,11,0,70,228356,-100,320,-140,360,240,0,-3470,
3583,11,0,66,228983,0,380,130,380,240,0,-3470,
3593,11,0,68,229606,100,-340,40,140,250,0,-3470,
3603,11,0,68,230258,100,-360,400,-60,250,10,-3470,
3613,11,0,64,230908,0,10,-110,-230,240,10,-3470,
3623,11,0,66,231595,100,570,40,-480,250,10,-3470,
3633,11,0,66,232226,0,220,-10,-400,250,10,-3480,
3643,11,0,60,232924,0,-60,40,-540,250,10,-3480,
3653,11,0,62,233607,-100,0,-110,-320,250,10,-3490,
3663,11,0,56,234374,-100,-30,200,-90,250,10,-3490,
3673,11,0,62,234990,-100,340,-50,750,250,10,-3480,
3683,11,0,52,235581,0,50,-100,740,250,0,-3480,
3693,11,0,63,236177,0,-200,220,550,250,0,-3470,
3703,11,0,61,236790,0,-110,290,460,250,10,-3460,
3713,11,0,64,237403,0,380,-150,100,260,0,-3460,
3723,11,0,70,238018,0,240,70,-290,260,10,-3460,
3733,11,0,62,238676,0,-110,30,-260,260,10,-3470,
3743,11,0,52,239359,0,170,-110,-390,260,10,-3470,
3753,11,0,58,240033,0,420,-240,-310,270,0,-3480,
3763,11,0,54,240772,-100,-210,20,-380,260,0,-3480,
3773,11,0,58,241345,-100,70,60,-90,260,10,-3480,
3783,11,0,60,241934,-100,340,200,130,270,10,-3480,
3793,11,0,62,242521,-100,-280,30,360,270,10,-3480,
3803,11,0,56,243116,-100,-490,120,140,260,10,-3480,
3813,11,0,66,243729,0,100,90,680,260,10,-3470,
3823,11,0,64,244337,100,180,-70,450,260,10,-3470,
3833,11,0,70,244949,0,150,-70,300,270,10,-3460,
3843,11,0,59,245573,0,-220,0,90,260,10,-3460,
3853,11,0,68,246205,0,240,-240,70,270,10,-3460,
3863,11,0,71,247023,100,-430,-200,150,260,10,-3460,
3873,11,0,68,247710,0,-350,130,-200,260,10,-3460,
3883,11,0,65,248373,0,450,-60,-180,270,10,-3460,
3893,11,0,63,248987,0,60,100,-180,270,10,-3460,
3903,11,0,58,249661,0,-80,80,-270,270,10,-3470,
3913,11,0,59,250326,0,510,50,-210,270,10,-3470,
3923,11,0,62,250917,100,-210,-120,-250,270,10,-3470,
3933,11,0,54,251507,-100,-300,-310,-480,270,10,-3470,
3943,11,0,61,252102,-100,300,190,-300,270,10,-3480,
3953,11,0,65,252712,-100,190,-110,330,270,10,-3480,
3963,11,0,64,253500,-100,220,110,90,280,10,-3480,
3973,11,0,65,254133,-100,-20,-150,370,280,10,-3470,
3983,11,0,69,254765,0,530,-80,280,280,10,-3470,
3993,11,0,63,255449,0,1100,-120,260,290,10,-3470,
4003,11,0,54,256141,0,540,-170,180,290,10,-3460,
4013,11,0,56,256744,0,-730,150,180,290,10,-3460,
4023,11,0,58,257329,0,-470,-130,240,280,10,-3460,
4033,11,0,58,257925,100,-50,-100,-10,280,10,-3460,
4043,11,0,60,258520,100,240,300,0,280,10,-3460,
4053,11,0,60,259131,0,270,100,-150,290,10,-3460,
4063,11,0,62,259942,0,-200,-10,-120,280,10,-3460,
4073,11,0,56,260571,0,-60,160,-350,280,10,-3470,
4083,11,0,71,261217,0,40,-140,-100,280,10,-3470,
4093,11,0,64,261857,0,-30,-50,-110,280,10,-3470,
4103,11,0,68,262504,0,330,110,-180,280,10,-3470,
4113,11,0,67,263158,100,780,-60,-320,290,10,-3470,
4123,11,0,72,263802,100,220,-210,-550,290,10,-3470,
4133,11,0,63,264513,100,140,140,-1100,290,10,-3480,
4143,11,0,58,265173,300,-170,-360,-1490,290,10,-3500,
4153,11,0,60,265838,0,-260,0,-2690,290,10,-3530,
4163,11,0,61,266624,100,870,-120,-2900,300,10,-3560,
4173,11,0,62,267184,-100,470,90,-2620,300,10,-3590,
4183,11,0,44,267773,-100,750,330,-3050,300,10,-3620,
4193,11,0,53,268359,500,360,-180,-3500,300,10,-3660,
4203,11,0,62,268941,500,-570,110,-4380,310,10,-3710,
4213,11,0,53,269525,0,-380,280,-5310,300,20,-3760,
4223,11,0,55,270112,-100,680,-170,-5460,310,20,-3820,
4233,11,0,58,270705,500,740,220,-5620,310,10,-3880,
4243,11,0,58,271343,-200,320,160,-6100,320,20,-3950,
4253,11,0,52,271952,-400,370,-130,-5870,320,20,-4020,
4263,11,0,55,272706,-400,860,-120,-3690,320,10,-4070,
4273,11,0,59,273250,-300,490,-150,-2460,320,10,-4100,
4283,11,0,44,273789,-100,-850,90,-1610,320,10,-4120,
4293,11,0,59,274362,0,-220,240,-1190,310,10,-4130,
4303,11,0,55,274913,100,500,40,-1830,320,20,-4150,
4313,11,0,57,275477,100,330,-170,-2410,320,10,-4170,
4323,11,0,60,276066,0,-220,60,-2430,320,20,-4200,
4333,11,0,60,276651,100,-230,10,-2430,320,20,-4230,
4343,11,0,64,277264,-100,-420,-160,-2320,310,20,-4250,
4353,11,0,59,278070,-100,460,-70,-1620,320,20,-4270,
4363,11,0,65,278659,-100,200,50,-1050,320,10,-4280,
4373,11,0,62,279287,-100,-50,-100,-870,320,20,-4300,
4383,11,0,58,279901,100,20,-170,-550,320,10,-4300,
4393,11,0,55,280556,0,330,-280,-500,330,10,-4310,
4403,11,0,58,281178,0,-250,10,-610,330,10,-4310,
4413,11,0,52,281813,0,-610,100,-540,320,10,-4320,
4423,11,0,56,282427,0,-110,-210,-750,320,10,-4330,
