cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
812,11,0,62,47785,100,390,270,-1390,30,-10,-800,
822,11,0,60,48463,0,70,-300,-1260,30,-10,-810,
832,11,0,56,49144,-100,-660,-300,-1130,30,-10,-830,
842,11,0,62,49805,-100,-230,-230,-1190,30,-10,-840,
852,11,0,68,50473,-100,250,-140,-770,40,-10,-850,
862,11,0,65,51146,-100,-440,70,-760,30,-10,-860,
872,11,0,59,51754,-100,-750,60,-710,30,-10,-860,
882,11,0,59,52359,100,-350,140,-500,30,-10,-870,
892,11,0,59,53177,0,640,-300,-910,30,-10,-880,
902,11,0,59,53762,100,90,-160,-1100,40,-10,-890,
912,11,0,54,54359,100,-200,330,-1330,40,-10,-910,
922,11,0,53,54978,100,-120,80,-1930,40,-10,-930,
932,11,0,60,55602,300,-90,310,-2310,40,-10,-950,
942,11,0,70,56274,400,-400,-400,-3130,40,-10,-980,
952,11,0,57,56964,500,-210,-90,-4310,40,-10,-1030,
962,11,0,58,57587,-100,400,-260,-4700,50,-10,-1080,
972,11,0,58,58155,-100,-1100,-290,-5280,50,-20,-1140,
982,11,0,54,58725,400,-600,40,-5150,40,-20,-1190,
992,11,0,54,59526,-200,-10,180,-4360,40,-20,-1240,
1002,11,0,60,60100,500,390,190,-3710,40,-20,-1290,
1012,11,0,60,60672,500,400,-30,-4700,50,-20,-1340,
1022,11,0,59,61258,1300,30,-100,-6070,50,-20,-1400,
1032,11,0,54,61818,1200,240,220,-7910,40,-20,-1480,
1042,11,0,53,62390,500,130,-30,-8460,50,-20,-1580,
1052,11,0,52,62961,500,370,10,-8460,50,-20,-1680,
1062,11,0,50,63531,500,360,60,-7940,60,-20,-1770,
1072,11,0,60,64137,500,-650,0,-7910,50,-20,-1850,
1082,11,0,67,64755,-400,-440,-330,-7210,50,-20,-1940,
1092,11,0,60,65519,1300,-80,-170,-6840,60,-20,-2010,
1102,11,0,56,66117,1600,-620,-190,-7830,60,-20,-2100,
1112,11,0,48,66727,1600,-350,-100,-8870,50,-30,-2190,
1122,11,0,42,67296,1200,240,-20,-9140,50,-30,-2290,
1132,11,0,51,67845,-400,-240,-90,-10610,60,-30,-2410,
1142,11,0,61,68362,-900,-660,50,-9400,50,-30,-2520,
1152,11,0,4,68803,-2600,-510,-190,-6530,50,-30,-2600,
1162,11,0,35,69256,-2500,950,-100,-2870,60,-30,-2640,
1172,11,0,42,69641,-2000,400,330,-260,60,-30,-2650,
1182,11,0,46,70250,-1400,-100,-200,2450,60,-40,-2640,
1192,11,0,42,70687,-100,-210,200,4840,50,-30,-2590,
1202,11,0,48,71265,600,170,-50,3150,60,-40,-2540,
1212,11,0,49,71769,900,650,-50,180,60,-40,-2530,
1222,11,0,39,72253,200,-300,20,-2820,60,-30,-2560,
1232,11,0,46,72717,-100,-70,-30,-2350,60,-30,-2580,
1242,11,0,51,73207,-800,10,-300,-1150,50,-30,-2600,
1252,11,0,53,73697,-800,-30,-140,1740,60,-40,-2590,
1262,11,0,53,74205,-500,-20,130,3110,60,-30,-2560,
1272,11,0,49,74719,-100,-430,-40,3530,50,-30,-2520,
1282,11,0,54,75457,100,400,80,2990,60,-30,-2490,
1292,11,0,54,76001,-100,300,-70,2250,60,-30,-2460,
1302,11,0,56,76554,-400,-190,-40,2740,50,-30,-2430,
1312,11,2,53,77127,-400,-360,20,3950,50,-30,-2390,
1322,11,0,60,77712,-400,-120,100,4430,50,-30,-2340,
1332,11,0,57,78301,-400,540,-80,4950,50,-30,-2290,
1342,11,0,58,78893,-300,280,180,5130,60,-30,-2230,
1352,11,0,57,79546,-300,170,-150,5170,60,-30,-2170,
1362,11,0,61,80164,-400,-90,0,5410,60,-30,-2110,
1372,11,0,63,80796,-500,-100,-40,5280,60,-30,-2050,
1382,11,0,54,81541,-500,480,90,5060,60,-30,-1990,
1392,11,0,53,82068,-500,-120,140,5960,60,-30,-1930,
1402,11,2,55,82620,-500,-350,320,6680,60,-30,-1860,
1412,11,0,61,83176,-500,-50,150,7020,60,-20,-1780,
1422,11,0,57,83726,-500,100,120,7750,60,-30,-1690,
1432,11,0,48,84284,-500,520,110,8190,70,-20,-1600,
1442,11,0,53,84852,-100,-110,170,8460,70,-20,-1510,
1452,11,2,51,85425,500,-230,310,6550,70,-20,-1430,
1462,11,0,58,86054,800,250,-20,3290,70,-20,-1380,
1472,11,0,54,86652,500,290,-60,410,70,-20,-1370,
1482,11,0,59,87393,-100,430,120,-770,70,-20,-1370,
1492,11,0,53,87939,-400,30,-120,-270,70,-20,-1380,
1502,11,0,51,88500,-500,20,-10,860,70,-20,-1380,
1512,11,0,56,89070,-100,-330,500,2040,60,-20,-1360,
1522,11,0,56,89649,100,70,160,1740,60,-10,-1330,
1532,11,0,57,90175,500,340,-160,300,60,-10,-1320,
1542,11,0,53,90746,500,210,-10,-1610,60,-10,-1340,
1552,11,0,59,91334,200,-270,200,-2270,60,-10,-1360,
1562,11,0,57,91928,100,-300,100,-2960,60,-10,-1390,
1572,11,0,55,92530,-100,-180,140,-2800,60,-10,-1430,
1582,11,0,61,93327,-100,420,-250,-2050,60,-10,-1450,
1592,11,0,54,93937,-100,330,-200,-1700,60,-20,-1470,
1602,11,0,65,94543,400,130,50,-2160,70,-20,-1490,
1612,11,0,63,95150,0,160,-40,-3670,70,-20,-1530,
1622,11,0,61,95786,200,-450,-250,-4390,70,-20,-1580,
1632,11,0,64,96463,-100,-370,-130,-4510,60,-20,-1630,
1642,11,0,54,97050,-300,730,30,-2840,70,-20,-1670,
1652,11,0,58,97645,-100,500,80,-1800,80,-20,-1690,
1662,11,0,54,98247,-100,260,-50,-1680,80,-20,-1710,
1672,11,0,51,98973,100,-1020,20,-940,70,-20,-1720,
1682,11,0,61,99560,100,90,-10,-980,70,-20,-1730,
1692,11,0,57,100139,100,390,120,-1080,70,-20,-1750,
1702,11,0,67,100743,100,-40,-10,-1040,70,-20,-1760,
1712,11,0,59,101345,100,100,210,-1240,70,-20,-1770,
1722,11,0,56,101990,100,390,-240,-1450,70,-20,-1790,
1732,11,0,61,102683,100,230,-300,-1590,80,-30,-1800,
1742,11,0,45,103311,0,70,-70,-1680,80,-30,-1820,
1752,11,0,58,103945,-100,640,80,-1290,80,-30,-1840,
1762,11,0,58,104517,-100,260,0,-680,80,-30,-1850,
1772,11,0,62,105318,-100,560,30,20,80,-30,-1850,
1782,11,0,59,105899,0,-220,20,-120,80,-20,-1850,
1792,11,0,61,106502,100,30,370,90,70,-20,-1850,
1802,11,0,55,107106,100,240,-40,-250,70,-20,-1850,
1812,11,0,59,107727,0,100,120,-460,80,-20,-1850,
1822,11,0,67,108353,0,90,230,-570,80,-20,-1860,
1832,11,0,67,108984,100,110,-30,-640,80,-20,-1870,
1842,11,0,65,109621,100,440,140,-640,80,-20,-1870,
1852,11,0,70,110274,-100,590,-380,-710,90,-20,-1880,
1862,11,0,65,110962,-100,-240,470,-370,80,-20,-1890,
1872,11,0,58,111841,-100,60,-180,-130,80,-20,-1890,
1882,11,0,63,112495,-100,420,-220,440,80,-20,-1880,
1892,11,0,67,113195,-100,0,190,390,80,-20,-1880,
1902,11,0,54,113820,100,100,-30,490,80,-20,-1870,
1912,11,0,57,114392,500,-150,-150,-180,80,-20,-1870,
1922,11,0,59,114977,-500,-120,420,-400,80,-20,-1880,
1932,11,0,64,115578,-100,260,-420,-440,80,-20,-1880,
1942,11,0,67,116180,100,40,-350,-280,80,-20,-1880,
1952,11,0,65,116785,100,410,-330,-440,80,-20,-1890,
1962,11,0,70,117447,0,-10,-30,-360,80,-20,-1890,
1972,11,0,63,118239,100,150,160,-350,80,-20,-1900,
1982,11,0,64,118919,0,120,-110,-360,90,-20,-1900,
1992,11,0,63,119588,-100,-520,330,-390,80,-20,-1900,
2002,11,0,57,120208,-100,-660,-100,-150,80,-20,-1910,
2012,11,0,55,120764,-100,-340,140,520,70,-20,-1900,
2022,11,0,62,121323,-100,-270,10,600,60,-20,-1900,
2032,11,0,57,121890,0,1140,120,760,70,-20,-1890,
2042,11,0,61,122462,-100,1530,260,430,90,-20,-1880,
2052,11,0,58,123034,100,-490,-10,90,90,-20,-1890,
2062,11,0,61,123646,0,-570,290,-400,90,-20,-1890,
2072,11,0,60,124422,0,-110,-300,-770,90,-20,-1900,
2082,11,0,53,125029,-100,570,170,-670,90,-20,-1900,
2092,11,0,63,125633,500,910,-80,-290,90,-20,-1910,
2102,11,0,66,126246,-500,370,240,-1470,100,-20,-1920,
2112,11,0,63,126872,-800,-420,-120,-1370,100,-20,-1940,
2122,11,0,59,127544,-5300,-130,280,460,90,-10,-1940,
2132,11,0,58,128182,-100,-120,50,2500,100,-20,-1920,
2142,11,0,64,128752,100,580,100,2040,100,-10,-1890,
2152,11,0,66,129397,400,20,20,270,100,-10,-1880,
2162,11,0,48,130124,100,170,-90,-1730,100,-10,-1890,
2172,11,0,64,130679,0,220,180,-1060,100,-10,-1910,
2182,11,0,54,131243,-100,-460,-460,-1260,100,-10,-1920,
2192,11,3,65,131845,-200,-380,700,-200,90,-10,-1920,
2202,11,0,52,132457,-100,-750,-30,910,90,-10,-1910,
2212,11,0,66,133054,0,630,-350,730,90,-20,-1900,
2222,11,0,58,133657,0,630,-180,540,100,-20,-1900,
2232,11,0,62,134295,0,320,450,510,110,-10,-1890,
2242,11,0,72,134913,0,-570,-430,100,110,-20,-1890,
2252,11,0,67,135598,0,-190,240,-580,110,-20,-1900,
2262,11,0,61,136829,100,400,180,-480,110,-10,-1900,
2272,11,0,56,137401,-500,-110,10,-620,110,-10,-1910,
2282,11,0,59,137989,3400,570,310,-270,110,-10,-1910,
2292,11,0,65,138569,-400,570,-90,-260,110,-10,-1920,
2302,11,0,59,139144,-200,280,290,200,110,-20,-1920,
2312,11,0,58,139737,-100,-630,70,650,110,-10,-1910,
2322,11,0,63,140342,-100,-230,210,970,100,-10,-1900,
2332,11,0,57,140941,100,200,110,800,100,-10,-1890,
2342,11,0,71,141562,100,400,-80,360,110,-10,-1880,
2352,11,0,64,142221,0,-120,-170,280,110,-10,-1880,
2362,11,0,59,143014,100,620,-100,-540,110,-10,-1880,
2372,11,0,63,143655,0,190,10,-690,110,-20,-1890,
2382,11,0,61,144273,100,-1710,-110,-780,100,-20,-1900,
2392,11,0,58,144909,-100,80,-340,-880,100,-20,-1910,
2402,11,0,55,145564,-100,190,0,-550,110,-20,-1910,
2412,11,0,56,146165,-200,-150,200,280,110,-10,-1910,
2422,11,0,56,146745,-100,-150,-290,1040,110,-20,-1900,
2432,11,0,58,147338,100,230,-70,910,110,-20,-1890,
2442,11,0,63,147942,0,190,160,530,110,-20,-1880,
2452,11,0,58,148715,100,10,120,220,110,-10,-1880,
2462,11,0,54,149324,100,-10,-80,-80,110,-10,-1880,
2472,11,0,60,149951,100,-100,-40,-440,110,-10,-1880,
2482,11,0,71,150660,100,360,-90,-430,110,-10,-1890,
2492,11,0,58,151329,0,350,-100,-550,120,-10,-1900,
2502,11,0,56,151959,0,-350,250,-740,120,-10,-1900,
2512,11,0,48,152526,0,-290,-150,-900,110,-10,-1910,
2522,11,0,55,153103,0,420,150,-680,110,-10,-1920,
2532,11,0,63,153695,100,-550,270,-860,110,-10,-1930,
2542,11,0,58,154282,0,430,-350,-1110,110,-10,-1940,
2552,11,0,61,155049,0,-150,-370,-1260,110,-20,-1960,
2562,11,0,54,155633,400,-730,70,-2090,110,-10,-1980,
2572,11,0,57,156241,300,-80,-10,-3260,110,-10,-2010,
2582,11,0,62,156847,100,40,-140,-3830,110,-10,-2050,
2592,11,0,64,157457,100,-360,70,-4110,110,-10,-2100,
2602,11,0,61,158075,100,-430,-130,-3660,100,-20,-2140,
2612,11,0,56,158674,100,430,80,-2850,110,-20,-2170,
2622,11,0,74,159336,-100,440,-150,-2530,110,-20,-2200,
2632,11,0,61,160023,500,-160,0,-3450,120,-20,-2240,
2642,11,0,66,160666,500,-710,120,-4590,110,-20,-2280,
2652,11,0,51,161436,500,-560,-150,-5160,100,-20,-2340,
2662,11,0,62,162075,200,540,60,-5330,110,-20,-2400,
2672,11,0,50,162610,-300,580,-20,-4850,110,-20,-2460,
2682,11,0,53,163218,-200,-910,-380,-4100,110,-20,-2500,
2692,11,0,49,163790,-100,-130,40,-2560,110,-20,-2540,
2702,11,0,61,164365,-100,240,280,-2030,110,-20,-2560,
2712,11,0,64,164934,0,240,-220,-2240,110,-20,-2580,
2722,11,0,64,165512,300,0,30,-2660,110,-20,-2610,
2732,11,0,53,166136,100,-20,-150,-3940,110,-20,-2650,
2742,11,0,60,166916,-100,10,-160,-3340,110,-20,-2690,
2752,11,0,54,167548,-100,620,-200,-2510,110,-20,-2720,
2762,11,0,54,168131,100,480,150,-2220,120,-30,-2750,
2772,11,0,54,168674,0,-310,-130,-2240,120,-20,-2770,
2782,11,0,49,169228,0,-690,-10,-2400,110,-30,-2800,
2792,11,0,60,169805,100,-530,100,-2650,110,-30,-2830,
2802,11,0,49,170368,100,560,50,-2850,110,-20,-2860,
2812,11,0,60,170954,100,120,-290,-2680,110,-30,-2890,
2822,11,0,65,171542,0,-130,-220,-2940,110,-30,-2920,
2832,11,0,56,172292,0,-210,-350,-3240,110,-30,-2960,
2842,11,0,53,172878,-100,300,160,-3400,110,-30,-3000,
2852,11,0,68,173524,200,-270,310,-3210,110,-30,-3030,
2862,11,0,55,174107,300,370,-180,-3650,110,-30,-3070,
2872,11,0,57,174689,400,-70,-10,-3870,120,-30,-3110,
2882,11,0,62,175290,300,110,-10,-4510,120,-30,-3160,
2892,11,0,57,175889,-100,-480,-230,-4940,110,-30,-3220,
2902,11,0,66,176537,-200,720,-70,-3850,120,-30,-3260,
2912,11,0,59,177188,-100,330,-170,-2580,120,-30,-3300,
2922,11,0,63,177773,100,260,70,-2490,120,-30,-3320,
2932,11,0,57,178533,-100,-160,-80,-2770,120,-30,-3350,
2942,11,0,51,179104,100,-530,-90,-2330,120,-30,-3380,
2952,11,0,60,179683,-100,-310,300,-2090,120,-30,-3410,
2962,11,0,56,180262,100,70,-250,-2150,120,-30,-3430,
2972,11,0,53,180853,100,240,-70,-2330,120,-30,-3450,
2982,11,0,65,181463,100,100,310,-2140,120,-30,-3480,
2992,11,0,68,182080,100,90,-140,-2110,130,-30,-3500,
3002,11,0,63,182740,0,310,-220,-2010,130,-30,-3530,
3012,11,0,73,183444,0,90,380,-1770,130,-30,-3550,
3022,11,0,60,184247,-100,500,-20,-1530,130,-30,-3560,
3032,11,0,60,184856,-100,20,170,-1550,130,-30,-3580,
3042,11,0,57,185425,-100,-1020,380,-910,130,-30,-3590,
3052,11,0,50,185991,-100,-560,160,-690,120,-30,-3600,
3062,11,0,57,186570,100,-80,-70,-260,120,-30,-3610,
3072,11,0,55,187161,0,310,-130,-480,130,-30,-3610,
3082,11,0,61,187759,100,160,-10,-640,120,-30,-3620,
3092,11,0,56,188356,0,110,0,-1140,120,-30,-3630,
3102,11,0,69,188971,0,450,140,-1230,130,-30,-3640,
3112,11,0,69,189585,100,-290,40,-1230,120,-30,-3660,
3122,11,0,59,190379,100,-200,-130,-1520,120,-30,-3670,
3132,11,0,53,191007,-100,250,-280,-1280,120,-30,-3690,
3142,11,0,62,191639,-100,160,-120,-1090,120,-30,-3700,
3152,11,0,64,192290,-100,-160,-210,-850,120,-30,-3710,
3162,11,0,60,192996,-100,60,-110,-580,130,-30,-3710,
3172,11,0,66,193669,-100,10,-330,-690,130,-40,-3720,
3182,11,0,67,194367,-100,-370,-10,-750,120,-40,-3730,
3192,11,0,50,194987,-100,-130,110,-450,120,-30,-3740,
3202,11,0,58,195566,-100,210,-340,-370,120,-40,-3740,
3212,11,0,66,196323,100,50,-180,-510,120,-40,-3750,
3222,11,0,56,196912,0,-100,230,-250,130,-40,-3750,
3232,11,0,63,197518,0,340,-390,-80,130,-40,-3750,
3242,11,0,63,198142,0,20,240,-250,130,-40,-3750,
3252,11,0,60,198774,0,-60,-60,-310,130,-40,-3760,
3262,11,0,63,199417,0,130,-80,-210,130,-40,-3760,
3272,11,0,64,200111,0,100,-20,-260,130,-40,-3760,
3282,11,0,66,200818,0,720,120,-470,130,-40,-3770,
3292,11,0,51,201469,0,-290,250,-630,140,-40,-3770,
3302,11,0,52,202061,0,0,20,-710,140,-40,-3780,
3312,11,0,71,202849,-100,-210,90,-150,140,-40,-3780,
3322,11,0,58,203442,-100,-360,70,-380,130,-40,-3790,
3332,11,0,60,204057,-100,-340,370,10,130,-30,-3790,
3342,11,0,61,204664,-100,360,-480,240,130,-40,-3790,
3352,11,0,64,205281,100,240,370,320,130,-30,-3780,
3362,11,0,65,205898,100,180,-290,190,130,-40,-3780,
3372,11,0,59,206531,0,-290,260,-40,130,-30,-3780,
3382,11,0,60,207170,0,120,-180,-220,130,-30,-3780,
3392,11,0,62,207806,0,110,-80,-320,130,-30,-3790,
3402,11,1,68,208449,-100,130,-10,-260,140,-30,-3790,
3412,11,0,74,209279,0,-220,10,-40,140,-40,-3790,
3422,11,0,58,209965,0,890,-390,-140,140,-40,-3790,
3432,11,0,50,210632,100,940,-190,-70,150,-40,-3790,
3442,11,0,63,211311,0,-330,-20,-340,150,-40,-3800,
3452,11,0,58,211996,-100,-910,0,-190,140,-40,-3800,
3462,11,0,54,212566,-100,-240,0,-80,140,-40,-3800,
3472,11,0,55,213138,-100,0,-40,520,150,-40,-3800,
3482,11,0,55,213751,0,860,0,310,150,-40,-3790,
3492,11,0,64,214330,0,-80,-70,40,150,-40,-3790,
3502,11,0,55,214918,0,160,260,-100,150,-40,-3790,
3512,11,0,66,215691,0,270,-150,-50,150,-40,-3790,
3522,11,0,68,216293,-100,-110,230,-130,150,-40,-3800,
3532,11,0,62,216938,-100,-420,0,10,150,-40,-3800,
3542,11,0,61,217605,-100,680,-380,0,150,-40,-3800,
3552,11,0,60,218242,0,380,180,30,160,-40,-3800,
3562,11,0,58,218817,-100,140,140,-80,160,-40,-3800,
3572,11,0,51,219415,-100,400,130,60,160,-40,-3800,
3582,11,0,57,219982,-100,-180,30,250,160,-40,-3800,
3592,11,0,50,220552,-100,-160,-60,120,160,-40,-3790,
3602,11,0,56,221132,100,-190,-60,120,160,-40,-3790,
3612,11,0,65,221873,100,320,-10,-340,160,-40,-3800,
3622,11,0,61,222444,-100,120,90,-230,160,-40,-3800,
3632,11,0,57,223024,-100,-460,-30,-220,150,-40,-3800,
3642,11,0,56,223623,-100,-350,70,290,150,-40,-3800,
3652,11,0,63,224233,-100,-680,-80,330,150,-40,-3800,
3662,11,0,65,224857,-100,-450,130,450,140,-40,-3790,
3672,11,0,51,225494,0,500,110,540,140,-40,-3790,
3682,11,0,61,226183,100,710,-30,380,150,-40,-3780,
3692,11,0,64,226784,100,-770,-130,220,160,-30,-3780,
3702,11,0,65,227619,0,-400,90,-360,150,-40,-3780,
3712,11,0,57,228236,0,140,-120,-670,160,-40,-3790,
3722,11,0,64,228807,0,-240,170,-800,160,-40,-3800,
3732,11,0,54,229430,-100,-380,-220,-490,160,-40,-3800,
3742,11,0,47,229976,-100,190,120,30,160,-40,-3800,
3752,11,0,56,230533,-100,280,60,70,160,-40,-3800,
3762,11,0,63,231108,-100,-190,20,80,170,-40,-3800,
3772,11,0,58,231699,-100,-190,280,210,170,-30,-3800,
3782,11,0,57,232294,-100,130,230,210,170,-30,-3800,
3792,11,0,65,232941,0,500,20,180,170,-30,-3800,
3802,11,0,66,233762,0,280,-70,100,170,-30,-3790,
3812,11,0,63,234446,0,0,-80,110,170,-40,-3790,
3822,11,0,60,235017,100,0,-70,110,170,-40,-3790,
3832,11,0,55,235582,0,-10,320,-140,180,-30,-3790,
3842,11,0,57,236168,100,-440,-370,-180,170,-40,-3790,
3852,11,0,59,236757,100,70,20,-130,170,-30,-3790,
3862,11,0,64,237359,100,350,40,-230,180,-30,-3800,
3872,11,0,64,237963,0,50,-210,-40,170,-30,-3800,
3882,11,0,60,238569,-100,-110,280,-160,170,-30,-3800,
3892,11,0,63,239186,-100,80,-220,-70,170,-30,-3800,
3902,11,0,72,239999,100,390,110,-230,170,-30,-3800,
3912,11,0,67,240629,-100,-450,40,-80,170,-30,-3800,
3922,11,0,61,241264,-100,550,-220,250,170,-30,-3800,
3932,11,0,69,241922,-100,320,-80,310,170,-30,-3800,
3942,11,0,62,242648,-100,680,-360,100,170,-40,-3790,
3952,11,0,59,243279,0,250,60,30,180,-40,-3790,
3962,11,0,70,243952,0,140,170,100,180,-40,-3790,
3972,11,0,58,244626,0,-70,-80,230,180,-40,-3790,
3982,11,0,51,245236,100,-440,50,-10,180,-40,-3790,
3992,11,0,55,245841,0,-660,190,70,170,-30,-3790,
4002,11,0,55,246637,100,90,-200,30,170,-30,-3790,
4012,11,0,61,247259,100,130,250,-120,170,-30,-3790,
4022,11,0,66,247888,0,-240,-260,-110,170,-40,-3790,
4032,11,0,62,248522,0,150,180,-270,180,-30,-3790,
4042,11,0,61,249174,-100,280,60,-240,180,-40,-3800,
4052,11,0,63,249899,-100,810,-390,0,180,-40,-3800,
4062,11,0,61,250596,-100,360,190,-180,190,-40,-3800,
4072,11,0,62,251277,-100,-100,-190,70,190,-40,-3800,
4082,11,0,56,251926,-100,-70,280,190,180,-40,-3800,
4092,11,0,55,252492,0,-520,340,510,180,-40,-3790,
4102,11,0,48,253192,0,200,-240,350,190,-40,-3790,
4112,11,0,54,253754,0,50,340,90,190,-40,-3790,
4122,11,0,59,254328,0,-200,-10,150,190,-40,-3780,
4132,11,0,60,254914,100,-720,290,260,190,-40,-3780,
4142,11,0,55,255495,100,-230,-190,-160,180,-40,-3780,
4152,11,0,53,256087,0,160,-100,-240,180,-40,-3780,
4162,11,0,64,256693,0,390,230,-400,190,-40,-3790,
4172,11,0,70,257303,0,70,240,-510,190,-30,-3790,
4182,11,0,56,257920,-100,-190,-60,-290,190,-40,-3800,
4192,11,0,58,258657,100,0,-210,100,190,-40,-3800,
4202,11,0,61,259289,-100,-190,-120,-530,190,-40,-3800,
4212,11,0,56,259909,-100,270,-200,10,190,-40,-3800,
4222,11,0,59,260534,0,950,-10,160,200,-40,-3800,
4232,11,0,62,261155,0,190,130,-230,200,-40,-3800,
4242,11,0,58,261766,400,-130,-30,-1160,190,-40,-3810,
4252,11,0,45,262287,200,20,240,-2660,190,-40,-3840,
4262,11,0,53,262833,0,170,20,-2810,190,-40,-3870,
4272,11,0,46,263374,-100,60,-320,-2520,190,-40,-3900,
4282,11,0,64,263947,100,-270,-10,-2020,190,-40,-3920,
4292,11,0,55,264705,0,1060,-150,-2630,190,-40,-3950,
4302,11,0,56,265271,1100,1210,260,-3350,200,-40,-3980,
4312,11,0,60,265839,1100,-720,150,-3820,200,-40,-4030,
4322,11,0,57,266439,1100,-380,80,-4930,190,-40,-4080,
4332,11,0,57,267081,500,-120,-40,-5950,190,-40,-4140,
4342,11,0,49,267624,500,-180,-480,-6470,200,-40,-4220,
